# entry-subent-pointer  : F0185-006-0 
# EXFOR reaction        : ['4-BE-9', ['A,INL'], '4-BE-9,PAR,DA'] 
# incident energy       : 2.8000e+01 MeV 
# target                : Be-9 
# product               : Be-9 
# level energy          : 2.4300e+00 MeV 
# MF-MT number          : 4 - 802 
# first author          : T.Yanabu 
# institute             : (2JPNKTO): Kyoto University , Kyoto 
# reference             : (J,JPJ,19,1818,1964) 
# year                  : 1964 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/F01/F0185.x4 
# nds                   : https://nds.iaea.org/EXFOR/F0185
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.96000E+01      5.00000E-01      1.23000E-02      1.17000E-03
      3.32000E+01      5.00000E-01      5.98000E-03      5.18000E-04
      3.72000E+01      5.00000E-01      3.04000E-03      0.00000E+00
      4.05000E+01      5.00000E-01      5.47000E-03      0.00000E+00
      4.38000E+01      5.00000E-01      7.25000E-03      0.00000E+00
      4.81000E+01      5.00000E-01      1.16000E-02      0.00000E+00
      5.11000E+01      5.00000E-01      9.53000E-03      0.00000E+00
      5.46000E+01      5.00000E-01      6.34000E-03      3.35000E-04
      5.76000E+01      5.00000E-01      3.31000E-03      2.59000E-04
      6.50000E+01      5.00000E-01      2.57000E-03      2.23000E-04
      7.13000E+01      5.00000E-01      2.23000E-03      1.67000E-04
      7.77000E+01      5.00000E-01      1.42000E-03      1.06000E-04
      8.45000E+01      5.00000E-01      1.57000E-03      1.49000E-04
      9.08000E+01      5.00000E-01      2.12000E-03      1.66000E-04
      9.65000E+01      5.00000E-01      3.33000E-03      2.33000E-04
      1.02900E+02      5.00000E-01      3.46000E-03      3.00000E-04
      1.08200E+02      5.00000E-01      3.02000E-03      3.11000E-04
      1.13700E+02      5.00000E-01      2.03000E-03      1.93000E-04
      1.18500E+02      5.00000E-01      1.93000E-03      1.83000E-04
      1.23800E+02      5.00000E-01      3.32000E-03      3.42000E-04
      1.28600E+02      5.00000E-01      4.48000E-03      3.88000E-04
      1.32500E+02      5.00000E-01      5.14000E-03      5.29000E-04
      1.36400E+02      5.00000E-01      4.83000E-03      4.58000E-04
      1.40800E+02      5.00000E-01      4.62000E-03      5.13000E-04
      1.44600E+02      5.00000E-01      4.58000E-03      4.71000E-04
      1.49000E+02      5.00000E-01      5.69000E-03      5.40000E-04
      1.51900E+02      5.00000E-01      5.30000E-03      4.59000E-04
      1.55300E+02      5.00000E-01      6.13000E-03      4.61000E-04
      1.58700E+02      5.00000E-01      5.60000E-03      5.77000E-04
      1.61600E+02      5.00000E-01      5.66000E-03      5.37000E-04
      1.65000E+02      5.00000E-01      5.71000E-03      6.35000E-04
      1.68000E+02      5.00000E-01      5.51000E-03      5.23000E-04
