# entry-subent-pointer  : A0517--02-0-0 
# EXFOR reaction        : ['14-SI-0', ['A,X'], '4-BE-10,,SIG'] 
# incident energy       : 5.88e+01 MeV - 1.61e+02 MeV 
# target                : Si-0 
# product               : Be-10 
# level energy          : - 
# MF-MT number          : 3 - residual 
# first author          : H.-J.Lange 
# institute             : (2GERKLN): Universitaet zu Koeln 
# reference             : (J,ARI,46,93,1995) 
# year                  : 1995 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/A05/A0517.x4 
# nds                   : https://nds.iaea.org/EXFOR/A0517
#
#       E_in(MeV)       dE_in(MeV)            XS(B)           dXS(B)
      5.88000E+01      6.40000E+00      1.47000E-05      1.20000E-06
      7.95000E+01      5.10000E+00      9.09000E-05      8.00000E-06
      9.08000E+01      4.50000E+00      1.40000E-04      1.10000E-05
      9.89000E+01      4.30000E+00      1.93000E-04      1.70000E-05
      1.14000E+02      3.80000E+00      3.15000E-04      2.20000E-05
      1.38000E+02      3.50000E+00      3.09000E-04      2.80000E-05
      1.50000E+02      3.20000E+00      3.26000E-04      2.90000E-05
      1.61000E+02      2.90000E+00      5.47000E-04      5.00000E-05
