# entry-subent-pointer  : O0025--00-9-0 
# EXFOR reaction        : ['8-O-16', ['P,INL'], '8-O-16,PAR,DA,,,EXP'] 
# incident energy       : 4.31e+01 MeV 
# target                : O-16 
# product               : O-16 
# level energy          : 8.88e+00 MeV 
# MF-MT number          : 4 - ['55'] 
# first author          : S.M.Austin 
# institute             : (1USAMSU): Michigan State University, East Lansing, MI 
# reference             : (J,PR/C,3,1514,71) 
# year                  : 1971 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O00/O0025.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0025
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      3.39000E+01      2.80000E+00      8.20000E-04      5.74000E-05
      3.78000E+01      2.80000E+00      8.20000E-04      5.74000E-05
      3.79000E+01      2.80000E+00      8.20000E-04      5.74000E-05
      4.18000E+01      2.80000E+00      8.20000E-04      5.74000E-05
      4.57000E+01      2.80000E+00      8.20000E-04      5.74000E-05
      4.95000E+01      2.80000E+00      6.80000E-04      4.76000E-05
      4.96000E+01      2.80000E+00      5.60000E-04      3.92000E-05
      5.36000E+01      2.80000E+00      5.10000E-04      3.57000E-05
      5.74000E+01      2.80000E+00      4.60000E-04      3.22000E-05
      5.75000E+01      2.80000E+00      4.21000E-04      2.94700E-05
      6.13000E+01      2.80000E+00      3.16000E-04      2.21200E-05
      6.14000E+01      2.80000E+00      2.87000E-04      2.00900E-05
      6.55000E+01      2.80000E+00      2.16000E-04      1.51200E-05
      6.93000E+01      2.80000E+00      1.62000E-04      1.13400E-05
      7.31000E+01      2.80000E+00      1.56000E-04      1.09200E-05
      7.32000E+01      2.80000E+00      1.34000E-04      9.38000E-06
      7.70000E+01      2.80000E+00      1.14000E-04      7.98000E-06
      7.71000E+01      2.80000E+00      7.80000E-05      5.46000E-06
      8.10000E+01      2.80000E+00      6.90000E-05      4.83000E-06
      8.11000E+01      2.80000E+00      6.20000E-05      4.34000E-06
      8.50000E+01      2.80000E+00      6.90000E-05      4.83000E-06
      8.89000E+01      2.80000E+00      7.00000E-05      4.90000E-06
      9.13000E+01      2.80000E+00      7.60000E-05      5.32000E-06
      9.28000E+01      2.80000E+00      6.90000E-05      4.83000E-06
      9.68000E+01      2.80000E+00      6.20000E-05      4.34000E-06
      1.00700E+02      2.80000E+00      5.70000E-05      3.99000E-06
      1.03100E+02      2.80000E+00      4.40000E-05      3.08000E-06
      1.04600E+02      2.80000E+00      3.88000E-05      2.71600E-06
      1.08400E+02      2.80000E+00      3.53000E-05      2.47100E-06
      1.08600E+02      2.80000E+00      3.21000E-05      2.24700E-06
      1.16400E+02      2.80000E+00      2.65000E-05      1.85500E-06
      1.20300E+02      2.80000E+00      2.73000E-05      1.91100E-06
      1.22300E+02      2.80000E+00      2.73000E-05      1.91100E-06
      1.24300E+02      2.80000E+00      3.53000E-05      2.47100E-06
      1.28200E+02      2.80000E+00      3.89000E-05      2.72300E-06
      1.28500E+02      2.80000E+00      4.20000E-05      2.94000E-06
      1.32100E+02      2.80000E+00      5.20000E-05      3.64000E-06
      1.32500E+02      2.80000E+00      6.30000E-05      4.41000E-06
      1.36100E+02      2.80000E+00      6.90000E-05      4.83000E-06
      1.36500E+02      2.80000E+00      7.60000E-05      5.32000E-06
      1.43900E+02      2.80000E+00      9.20000E-05      6.44000E-06
      1.47800E+02      2.80000E+00      9.00000E-05      6.30000E-06
      1.50200E+02      2.80000E+00      9.20000E-05      6.44000E-06
      1.55700E+02      2.80000E+00      8.90000E-05      6.23000E-06
      1.55800E+02      2.80000E+00      8.40000E-05      5.88000E-06
      1.59600E+02      2.80000E+00      7.60000E-05      5.32000E-06
      1.62000E+02      2.80000E+00      6.90000E-05      4.83000E-06
      1.63600E+02      2.80000E+00      6.30000E-05      4.41000E-06
