# entry-subent-pointer  : D4362-014-0 
# EXFOR reaction        : (50-SN-0(D,X)49-IN-114-M,,SIG) 
# incident energy       : 3.3900e+01 MeV - 4.9800e+01 MeV 
# target                : Sn-0 
# product               : In-114-M 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Hermanne 
# institute             : (2BLGVUB): Vrije Universiteit Brussels, Brussels 
# reference             : (J,NIM/B,391,1,2017) 
# year                  : 2017 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D43/D4362.x4 
# nds                   : https://nds.iaea.org/EXFOR/D4362
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        4.9800E+01        2.0000E-01        1.2300E-02        1.8000E-03
        4.8700E+01        2.0000E-01        1.1900E-02        1.8000E-03
        4.7600E+01        3.0000E-01        1.0900E-02        1.6000E-03
        4.6500E+01        4.0000E-01        1.0200E-02        1.5000E-03
        4.5300E+01        5.0000E-01        9.3000E-03        1.4000E-03
        4.4200E+01        6.0000E-01        8.7000E-03        1.3000E-03
        4.3000E+01        7.0000E-01        8.7000E-03        1.3000E-03
        4.1800E+01        8.0000E-01        8.7000E-03        1.3000E-03
        4.0600E+01        9.0000E-01        8.3000E-03        1.2000E-03
        3.9300E+01        1.0000E+00        8.2000E-03        1.2000E-03
        3.8000E+01        1.1000E+00        8.4000E-03        1.3000E-03
        3.6700E+01        1.2000E+00        8.2000E-03        1.2000E-03
        3.5300E+01        1.3000E+00        7.9000E-03        1.2000E-03
        3.3900E+01        1.5000E+00        6.7000E-03        1.0000E-03
