# entry-subent-pointer  : 23595--00-2-0 
# EXFOR reaction        : ['92-U-233', ['N,F'], 'MASS,PRE,FY,,MXW'] 
# incident energy       : 2.53e-08 MeV 
# target                : U-233 
# product               : 75.0 <= mass <= 160.0 
# level energy          : - 
# MF-MT number          : 8 - 460 
# first author          : K.Takamiya 
# institute             : (2JPNKTO): Kyoto University , Kyoto 
# reference             : (J,JRN,239,117,1999) 
# year                  : 1999 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/235/23595.x4 
# nds                   : https://nds.iaea.org/EXFOR/23595
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             75.0              nan      1.45000E-03              NAN
              nan             77.0              nan      1.13000E-03              NAN
              nan             79.0              nan      1.13000E-03              NAN
              nan             80.0              nan      1.13000E-03              NAN
              nan             82.0              nan      1.45000E-03              NAN
              nan             83.0              nan      3.38000E-03              NAN
              nan             84.0              nan      8.52000E-03              NAN
              nan             85.0              nan      1.65400E-02              NAN
              nan             86.0              nan      2.61700E-02              NAN
              nan             87.0              nan      3.45200E-02              NAN
              nan             88.0              nan      4.22300E-02              NAN
              nan             89.0              nan      5.37800E-02              NAN
              nan             90.0              nan      5.63500E-02              NAN
              nan             91.0              nan      6.63100E-02              NAN
              nan             93.0              nan      6.72700E-02              NAN
              nan             95.0              nan      6.85600E-02              NAN
              nan             96.0              nan      6.37400E-02              NAN
              nan             97.0              nan      5.79600E-02              NAN
              nan             98.0              nan      5.41100E-02              NAN
              nan             99.0              nan      4.73700E-02              NAN
              nan            100.0              nan      4.44800E-02              NAN
              nan            101.0              nan      4.16000E-02              NAN
              nan            102.0              nan      3.10000E-02              NAN
              nan            103.0              nan      2.74700E-02              NAN
              nan            104.0              nan      2.04100E-02              NAN
              nan            105.0              nan      1.49500E-02              NAN
              nan            106.0              nan      9.50000E-03              NAN
              nan            107.0              nan      7.25000E-03              NAN
              nan            108.0              nan      5.01000E-03              NAN
              nan            109.0              nan      2.76000E-03              NAN
              nan            111.0              nan      1.80000E-03              NAN
              nan            113.0              nan      1.48000E-03              NAN
              nan            115.0              nan      1.80000E-03              NAN
              nan            117.0              nan      1.80000E-03              NAN
              nan            120.0              nan      1.81000E-03              NAN
              nan            123.0              nan      2.13000E-03              NAN
              nan            125.0              nan      3.74000E-03              NAN
              nan            126.0              nan      5.66000E-03              NAN
              nan            127.0              nan      7.27000E-03              NAN
              nan            128.0              nan      9.52000E-03              NAN
              nan            129.0              nan      1.53000E-02              NAN
              nan            130.0              nan      2.04300E-02              NAN
              nan            131.0              nan      2.78200E-02              NAN
              nan            132.0              nan      3.10300E-02              NAN
              nan            133.0              nan      4.19400E-02              NAN
              nan            134.0              nan      4.51600E-02              NAN
              nan            135.0              nan      4.80500E-02              NAN
              nan            136.0              nan      5.41500E-02              NAN
              nan            137.0              nan      5.80000E-02              NAN
              nan            138.0              nan      6.41000E-02              NAN
              nan            139.0              nan      6.82700E-02              NAN
              nan            141.0              nan      6.73100E-02              NAN
              nan            143.0              nan      6.63500E-02              NAN
              nan            144.0              nan      5.67200E-02              NAN
              nan            145.0              nan      5.41500E-02              NAN
              nan            146.0              nan      4.26000E-02              NAN
              nan            147.0              nan      3.48900E-02              NAN
              nan            148.0              nan      2.62300E-02              NAN
              nan            149.0              nan      1.72400E-02              NAN
              nan            150.0              nan      8.89000E-03              NAN
              nan            151.0              nan      3.76000E-03              NAN
              nan            152.0              nan      1.83000E-03              NAN
              nan            154.0              nan      1.19000E-03              NAN
              nan            155.0              nan      1.19000E-03              NAN
              nan            157.0              nan      8.70000E-04              NAN
              nan            159.0              nan      8.80000E-04              NAN
              nan            160.0              nan      8.80000E-04              NAN
