# entry-subent-pointer  : E1411-086-0 
# EXFOR reaction        : (92-U-236(P,F)40-ZR-97,(CUM),SIG) 
# incident energy       : 9.0000e+00 MeV - 1.5600e+01 MeV 
# target                : U-236 
# product               : Zr-97 
# level energy          : - 
# MF-MT number          : 3 - 18 
# first author          : Ohtsuki 
# institute             : (2JPNTMU): Tokyo Metropolitan University , Hachioji, Tokyo 
# reference             : (J,PR/C,44,1405,1991) 
# year                  : 1991 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E14/E1411.x4 
# nds                   : https://nds.iaea.org/EXFOR/E1411
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        9.0000E+00        0.0000E+00        2.1000E-04        5.0000E-05
        1.0200E+01        0.0000E+00        1.5300E-03        1.3000E-04
        1.1200E+01        0.0000E+00        3.5700E-03        1.9000E-04
        1.2100E+01        0.0000E+00        7.3000E-03        4.6000E-04
        1.3100E+01        0.0000E+00        1.0750E-02        5.0000E-04
        1.4000E+01        0.0000E+00        1.6640E-02        1.3300E-03
        1.4800E+01        0.0000E+00        1.9880E-02        9.9000E-04
        1.5600E+01        0.0000E+00        3.2730E-02        1.2600E-03
