# entry-subent-pointer  : C2702--05-0-0 
# EXFOR reaction        : ['22-TI-0', ['P,X'], '21-SC-44-M,,SIG'] 
# incident energy       : 3.62e+01 MeV - 1.92e+02 MeV 
# target                : Ti-0 
# product               : Sc-44-M 
# level energy          : - 
# MF-MT number          : 3 - residual 
# first author          : M.B.Fox 
# institute             : (1USAUCX): University of California, Berkeley, CA 
# reference             : (J,PR/C,104,064615,2021) 
# year                  : 2021 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C27/C2702.x4 
# nds                   : https://nds.iaea.org/EXFOR/C2702
#
#       E_in(MeV)       dE_in(MeV)            XS(B)           dXS(B)
      1.92260E+02      4.90000E-01      1.14600E-02      4.40000E-04
      1.76990E+02      5.10000E-01      1.18800E-02      4.00000E-04
      1.63180E+02      5.40000E-01      1.27100E-02      3.70000E-04
      1.48520E+02      5.80000E-01      1.34300E-02      3.90000E-04
      1.33720E+02      6.20000E-01      1.44700E-02      8.00000E-04
      1.19630E+02      6.70000E-01      1.48200E-02      8.50000E-04
      1.04050E+02      7.40000E-01      1.91000E-02      1.60000E-04
      9.10500E+01      5.10000E-01      2.13400E-02      7.20000E-04
      7.91500E+01      5.70000E-01      2.22900E-02      7.30000E-04
      7.23400E+01      6.10000E-01      2.30300E-02      7.80000E-04
      6.69500E+01      6.40000E-01      2.11300E-02      6.90000E-04
      6.28700E+01      6.70000E-01      1.81800E-02      6.10000E-04
      5.98800E+01      7.00000E-01      1.59700E-02      5.30000E-04
      5.72600E+01      7.20000E-01      1.42300E-02      4.70000E-04
      5.53600E+01      7.40000E-01      1.35200E-02      4.50000E-04
      5.49000E+01      1.30000E+00      1.20200E-02      2.40000E-04
      5.34000E+01      7.60000E-01      1.27900E-02      4.20000E-04
      5.19000E+01      1.40000E+00      1.04800E-02      2.20000E-04
      5.13900E+01      7.90000E-01      1.28600E-02      4.20000E-04
      4.95000E+01      1.40000E+00      1.15400E-02      2.60000E-04
      4.69000E+01      1.50000E+00      1.20000E-02      2.80000E-04
      4.54000E+01      1.50000E+00      1.16100E-02      2.20000E-04
      4.35000E+01      1.60000E+00      1.21600E-02      2.80000E-04
      4.19000E+01      1.60000E+00      1.22400E-02      2.60000E-04
      3.80000E+01      1.70000E+00      1.50300E-02      3.90000E-04
      3.62000E+01      1.80000E+00      1.34500E-02      3.20000E-04
