# entry-subent-pointer  : E1195--00-8-0 
# EXFOR reaction        : ['28-NI-58', ['P,INL'], '28-NI-58,PAR,DA'] 
# incident energy       : 6.50e+01 MeV 
# target                : Ni-58 
# product               : Ni-58 
# level energy          : 9.28e+00 MeV 
# MF-MT number          : 4 - ['91'] 
# first author          : K.Hosono 
# institute             : (2JPNOSA): Osaka University , Osaka 
# reference             : (J,NP/A,454,237,1986) 
# year                  : 1986 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E11/E1195.x4 
# nds                   : https://nds.iaea.org/EXFOR/E1195
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.29290E+01      0.00000E+00      2.55900E-05      3.45000E-06
      1.69750E+01      0.00000E+00      2.21100E-05      3.30000E-06
      2.12960E+01      0.00000E+00      1.54000E-05      1.64000E-06
      2.51410E+01      0.00000E+00      1.20300E-05      1.80000E-06
      2.92260E+01      0.00000E+00      1.18000E-05      1.93000E-06
      3.26020E+01      0.00000E+00      1.06000E-05      2.22000E-06
      3.74540E+01      0.00000E+00      7.86200E-06      1.29000E-06
      4.18170E+01      0.00000E+00      6.29400E-06      7.63000E-07
      4.47520E+01      0.00000E+00      4.07300E-06      6.63000E-07
      4.94640E+01      0.00000E+00      3.34200E-06      6.47000E-07
