# entry-subent-pointer  : 30397-023-0 
# EXFOR reaction        : ['49-IN-0', ['N,X'], '0-NN-1,EM,DE'] 
# incident energy       : 1.46e+01 MeV 
# target                : In-0 
# product               : Nn-1 
# level energy          : 2.00e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : D.Hermsdorf 
# institute             : (2GERDRE): Technische Universitaet Dresden, Dresden and Pirna 
# reference             : (W,HERMSDORF,198211) 
# year                  : 1982 
# facility              : (CCW): Cockcroft-Walton accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/303/30397.x4 
# nds                   : https://nds.iaea.org/EXFOR/30397
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      2.00000E+00      0.00000E+00      4.39800E-07      4.40000E-08
      2.25000E+00      0.00000E+00      3.97100E-07      3.97000E-08
      2.50000E+00      0.00000E+00      3.28400E-07      3.28000E-08
      2.75000E+00      0.00000E+00      2.81800E-07      2.82000E-08
      3.00000E+00      0.00000E+00      2.43200E-07      2.43000E-08
      3.25000E+00      0.00000E+00      2.01200E-07      2.01000E-08
      3.50000E+00      0.00000E+00      1.81700E-07      1.82000E-08
      3.75000E+00      0.00000E+00      1.50800E-07      1.51000E-08
      4.00000E+00      0.00000E+00      1.37800E-07      1.38000E-08
      4.25000E+00      0.00000E+00      1.24000E-07      1.24000E-08
      4.50000E+00      0.00000E+00      1.05500E-07      1.06000E-08
      4.75000E+00      0.00000E+00      8.96000E-08      9.00000E-09
      5.00000E+00      0.00000E+00      8.23000E-08      8.20000E-09
      5.25000E+00      0.00000E+00      7.79000E-08      7.80000E-09
      5.50000E+00      0.00000E+00      7.29000E-08      7.30000E-09
      5.75000E+00      0.00000E+00      6.73000E-08      6.70000E-09
      6.00000E+00      0.00000E+00      6.39000E-08      6.40000E-09
      6.25000E+00      0.00000E+00      5.99000E-08      6.00000E-09
      6.50000E+00      0.00000E+00      5.56000E-08      5.60000E-09
      6.75000E+00      0.00000E+00      5.21000E-08      5.20000E-09
      7.00000E+00      0.00000E+00      4.94000E-08      4.90000E-09
      7.25000E+00      0.00000E+00      4.85000E-08      4.90000E-09
      7.50000E+00      0.00000E+00      4.87000E-08      4.90000E-09
      7.75000E+00      0.00000E+00      4.86000E-08      4.90000E-09
      8.00000E+00      0.00000E+00      4.71000E-08      4.70000E-09
      8.25000E+00      0.00000E+00      4.52000E-08      4.50000E-09
      8.50000E+00      0.00000E+00      4.32000E-08      4.30000E-09
      8.75000E+00      0.00000E+00      4.07000E-08      4.10000E-09
      9.00000E+00      0.00000E+00      3.89000E-08      3.90000E-09
      9.25000E+00      0.00000E+00      3.80000E-08      3.80000E-09
      9.50000E+00      0.00000E+00      3.72000E-08      3.70000E-09
      9.75000E+00      0.00000E+00      3.59000E-08      3.60000E-09
      1.00000E+01      0.00000E+00      3.39000E-08      3.40000E-09
      1.02500E+01      0.00000E+00      3.25000E-08      3.30000E-09
      1.05000E+01      0.00000E+00      3.15000E-08      3.20000E-09
      1.07500E+01      0.00000E+00      3.06000E-08      3.10000E-09
      1.10000E+01      0.00000E+00      2.98000E-08      3.00000E-09
      1.12500E+01      0.00000E+00      2.92000E-08      2.90000E-09
      1.15000E+01      0.00000E+00      2.89000E-08      2.90000E-09
      1.17500E+01      0.00000E+00      2.83000E-08      2.80000E-09
      1.20000E+01      0.00000E+00      2.78000E-08      2.80000E-09
      1.22500E+01      0.00000E+00      2.74000E-08      2.70000E-09
      1.25000E+01      0.00000E+00      2.69000E-08      2.70000E-09
      1.27500E+01      0.00000E+00      2.65000E-08      2.70000E-09
      1.30000E+01      0.00000E+00      2.60000E-08      2.60000E-09
      1.32500E+01      0.00000E+00      2.54000E-08      2.50000E-09
      1.35000E+01      0.00000E+00      2.51000E-08      2.50000E-09
      1.37500E+01      0.00000E+00      2.37000E-08      2.40000E-09
