# entry-subent-pointer  : 22491--00-3-0 
# EXFOR reaction        : ['13-AL-27', ['N,X'], '1-H-1,,DE'] 
# incident energy       : 4.50e+01 MeV 
# target                : Al-27 
# product               : H-1 
# level energy          : 7.00e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : S.Benck 
# institute             : (2BLGLVN): Catholic University of Louvain, Louvain-la-Neuve 
# reference             : (J,PR/C,58,(3),1558,199809) 
# year                  : 1998 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/224/22491.x4 
# nds                   : https://nds.iaea.org/EXFOR/22491
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      7.00000E+00      0.00000E+00      2.01000E-08      2.85000E-09
      9.00000E+00      0.00000E+00      1.38000E-08      1.75000E-09
      1.10000E+01      0.00000E+00      9.34000E-09      1.19000E-09
      1.30000E+01      0.00000E+00      7.57000E-09      8.80000E-10
      1.50000E+01      0.00000E+00      6.49000E-09      7.40000E-10
      1.70000E+01      0.00000E+00      5.82000E-09      6.20000E-10
      1.90000E+01      0.00000E+00      5.66000E-09      5.60000E-10
      2.10000E+01      0.00000E+00      5.26000E-09      5.30000E-10
      2.30000E+01      0.00000E+00      4.80000E-09      5.10000E-10
      2.50000E+01      0.00000E+00      4.30000E-09      4.60000E-10
      2.70000E+01      0.00000E+00      4.24000E-09      4.60000E-10
      2.90000E+01      0.00000E+00      3.93000E-09      4.30000E-10
      3.10000E+01      0.00000E+00      3.66000E-09      4.00000E-10
      3.30000E+01      0.00000E+00      3.08000E-09      3.40000E-10
      3.50000E+01      0.00000E+00      2.54000E-09      3.00000E-10
      3.70000E+01      0.00000E+00      1.77000E-09      2.50000E-10
      3.90000E+01      0.00000E+00      1.22000E-09      1.80000E-10
      4.10000E+01      0.00000E+00      6.50000E-10      1.10000E-10
      4.30000E+01      0.00000E+00      2.20000E-10      5.00000E-11
      4.50000E+01      0.00000E+00      4.00000E-11      1.00000E-11
      4.70000E+01      0.00000E+00      0.00000E+00              NAN
