# entry-subent-pointer  : F0107-003-0 
# EXFOR reaction        : ['4-BE-9', ['P,D'], '4-BE-8,,DA'] 
# incident energy       : 9.00e-01 MeV 
# target                : Be-9 
# product               : Be-8 
# level energy          : - 
# MF-MT number          : 4 - 104 
# first author          : F.Bertrand 
# institute             : (2FR VNV): Centre d'Etudes de Limeil, Villeneuve-Saint-Georges 
# reference             : (R,CEA-R-3575,1968) 
# year                  : 1968 
# facility              : (ACCEL): Accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/F01/F0107.x4 
# nds                   : https://nds.iaea.org/EXFOR/F0107
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      3.37000E+01      3.00000E-01      3.79800E-02      2.65860E-03
      5.59000E+01      3.00000E-01      3.03300E-02      2.12310E-03
      6.61000E+01      3.00000E-01      2.82000E-02      1.97400E-03
      7.66000E+01      3.00000E-01      2.46800E-02      1.72760E-03
      8.73000E+01      3.00000E-01      2.16700E-02      1.51690E-03
      9.80000E+01      3.00000E-01      1.95400E-02      1.36780E-03
      1.08200E+02      3.00000E-01      1.84000E-02      1.28800E-03
      1.17000E+02      3.00000E-01      1.49000E-02      1.04300E-03
      1.26700E+02      3.00000E-01      1.35100E-02      9.45700E-04
      1.35400E+02      3.00000E-01      1.67500E-02      1.17250E-03
      1.44400E+02      3.00000E-01      1.63700E-02      1.14590E-03
      1.62100E+02      3.00000E-01      1.51000E-02      1.05700E-03
