# entry-subent-pointer  : O0525--00-3-0 
# EXFOR reaction        : ['46-PD-110', ['P,X'], '0-NN-1,,DE'] 
# incident energy       : 2.16e+01 MeV 
# target                : Pd-110 
# product               : Nn-1 
# level energy          : 3.86e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : S.Hoelbling 
# institute             : (3CRORBZ): Institute Rudjer Boskovic, Zagreb 
# reference             : (J,ZP/A,338,11,1991) 
# year                  : 1991 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O05/O0525.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0525
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      3.86000E+00      8.00000E-02      1.63000E-07      6.52000E-09
      4.14000E+00      8.00000E-02      1.51000E-07      6.04000E-09
      4.31000E+00      8.00000E-02      1.40000E-07      5.60000E-09
      4.48000E+00      8.00000E-02      1.33000E-07      5.32000E-09
      4.65000E+00      8.00000E-02      1.29000E-07      5.16000E-09
      4.82000E+00      8.00000E-02      1.17000E-07      4.68000E-09
      4.99000E+00      8.00000E-02      1.11000E-07      4.44000E-09
      5.05000E+00      8.00000E-02      1.06000E-07      4.24000E-09
      5.28000E+00      8.00000E-02      1.00000E-07      4.00000E-09
      5.45000E+00      8.00000E-02      9.30000E-08      3.72000E-09
      5.62000E+00      8.00000E-02      8.80000E-08      3.52000E-09
      5.68000E+00      8.00000E-02      8.20000E-08      3.28000E-09
      5.85000E+00      8.00000E-02      7.96000E-08      3.18400E-09
      5.96000E+00      8.00000E-02      7.96000E-08      3.18400E-09
      6.25000E+00      8.00000E-02      7.00000E-08      2.80000E-09
      6.36000E+00      8.00000E-02      6.82000E-08      2.72800E-09
      6.47000E+00      8.00000E-02      6.48000E-08      2.59200E-09
      6.64000E+00      8.00000E-02      6.16000E-08      2.46400E-09
      6.76000E+00      8.00000E-02      5.85000E-08      2.34000E-09
      6.93000E+00      8.00000E-02      5.42000E-08      2.16800E-09
      7.04000E+00      8.00000E-02      5.15000E-08      2.06000E-09
