# entry-subent-pointer  : A0116-003-0 
# EXFOR reaction        : ['3-LI-7', ['T,EL'], '3-LI-7,,DA'] 
# incident energy       : 6.0000e+00 MeV 
# target                : Li-7 
# product               : Li-7 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : B.Ja.Guzhovskij 
# institute             : (4RUSEPA): Experimental Physics Institute , Sarov 
# reference             : (J,PKL,7,41,1977) 
# year                  : 1977 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/A01/A0116.x4 
# nds                   : https://nds.iaea.org/EXFOR/A0116
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      3.55000E+01      0.00000E+00      4.16000E-01      0.00000E+00
      4.24000E+01      0.00000E+00      2.00600E-01      0.00000E+00
      4.93000E+01      0.00000E+00      8.94000E-02      0.00000E+00
      5.60000E+01      0.00000E+00      4.56000E-02      0.00000E+00
      6.27000E+01      0.00000E+00      3.17000E-02      0.00000E+00
      6.92000E+01      0.00000E+00      3.19000E-02      0.00000E+00
      7.56000E+01      0.00000E+00      3.82000E-02      0.00000E+00
      8.19000E+01      0.00000E+00      4.49000E-02      0.00000E+00
      8.79000E+01      0.00000E+00      4.25000E-02      0.00000E+00
      9.38000E+01      0.00000E+00      4.07000E-02      0.00000E+00
      9.95000E+01      0.00000E+00      3.77000E-02      0.00000E+00
      1.05000E+02      0.00000E+00      3.48000E-02      0.00000E+00
      1.25000E+02      0.00000E+00      4.48000E-02      0.00000E+00
      1.30000E+02      0.00000E+00      5.23000E-02      0.00000E+00
      1.34000E+02      0.00000E+00      6.26000E-02      0.00000E+00
      1.38000E+02      0.00000E+00      7.30000E-02      0.00000E+00
      1.42000E+02      0.00000E+00      7.06000E-02      0.00000E+00
      1.46000E+02      0.00000E+00      7.44000E-02      0.00000E+00
      1.49000E+02      0.00000E+00      6.16000E-02      0.00000E+00
      1.53000E+02      0.00000E+00      6.47000E-02      0.00000E+00
      1.56000E+02      0.00000E+00      6.84000E-02      0.00000E+00
      1.59000E+02      0.00000E+00      5.60000E-02      0.00000E+00
      1.62000E+02      0.00000E+00      5.01000E-02      0.00000E+00
      1.66000E+02      0.00000E+00      5.15000E-02      0.00000E+00
