# entry-subent-pointer  : 23444--00-7-0 
# EXFOR reaction        : ['92-U-235', ['N,F'], 'MASS,PR/FRG,NU,,SPA'] 
# incident energy       : 5.80e-04 MeV 
# target                : U-235 
# product               : 77.0 <= mass <= 165.0 
# level energy          : - 
# MF-MT number          : 1 - Miscellaneous 
# first author          : A.Goeoek 
# institute             : (2ZZZGEL): EC Joint Research Centre (EC-JRC), Geel 
# reference             : (J,PR/C,98,044615,2018) 
# year                  : 2018 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/234/23444.x4 
# nds                   : https://nds.iaea.org/EXFOR/23444
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             77.0              nan      1.71853E-01      1.01802E-01
              nan             78.0              nan      1.96707E-01      9.71543E-02
              nan             79.0              nan      2.93193E-01      8.24868E-02
              nan             80.0              nan      2.75350E-01      6.18109E-02
              nan             81.0              nan      3.57506E-01      5.32287E-02
              nan             82.0              nan      4.41453E-01      5.00788E-02
              nan             83.0              nan      5.01753E-01      3.64293E-02
              nan             84.0              nan      5.80624E-01      3.20802E-02
              nan             85.0              nan      6.56062E-01      2.93306E-02
              nan             86.0              nan      8.00481E-01      2.65561E-02
              nan             87.0              nan      8.73135E-01      2.35848E-02
              nan             88.0              nan      9.48339E-01      2.08872E-02
              nan             89.0              nan      1.06550E+00      1.99761E-02
              nan             90.0              nan      1.16375E+00      1.89605E-02
              nan             91.0              nan      1.20620E+00      1.70252E-02
              nan             92.0              nan      1.26017E+00      1.60780E-02
              nan             93.0              nan      1.32353E+00      1.58149E-02
              nan             94.0              nan      1.34802E+00      1.56257E-02
              nan             95.0              nan      1.39350E+00      1.55941E-02
              nan             96.0              nan      1.40640E+00      1.57317E-02
              nan             97.0              nan      1.43665E+00      1.58669E-02
              nan             98.0              nan      1.44014E+00      1.56075E-02
              nan             99.0              nan      1.48353E+00      1.61428E-02
              nan            100.0              nan      1.49557E+00      1.65303E-02
              nan            101.0              nan      1.53824E+00      1.71148E-02
              nan            102.0              nan      1.64759E+00      1.88606E-02
              nan            103.0              nan      1.74927E+00      2.10303E-02
              nan            104.0              nan      1.78419E+00      2.33451E-02
              nan            105.0              nan      1.92024E+00      2.83476E-02
              nan            106.0              nan      2.03328E+00      3.57444E-02
              nan            107.0              nan      2.14725E+00      4.58362E-02
              nan            108.0              nan      2.19091E+00      5.84246E-02
              nan            109.0              nan      2.46432E+00      8.34385E-02
              nan            110.0              nan      2.41684E+00      1.22606E-01
              nan            111.0              nan      2.62264E+00      1.76168E-01
              nan            112.0              nan      2.79138E+00      2.79601E-01
              nan            113.0              nan      2.43232E+00      2.81863E-01
              nan            114.0              nan      2.86305E+00      4.86485E-01
              nan            115.0              nan      2.00418E+00      3.88320E-01
              nan            116.0              nan      2.23919E+00      5.27390E-01
              nan            117.0              nan      1.17571E+00      2.65849E-01
              nan            118.0              nan      1.30336E+00      3.16767E-01
              nan            119.0              nan      1.69692E+00      3.61029E-01
              nan            120.0              nan      1.20757E+00      2.29987E-01
              nan            121.0              nan      1.16272E+00      2.52887E-01
              nan            122.0              nan      4.80645E-01      1.75487E-01
              nan            123.0              nan      4.17640E-01      9.32281E-02
              nan            124.0              nan      2.72300E-01      5.89178E-02
              nan            125.0              nan      2.06491E-01      4.24981E-02
              nan            126.0              nan      1.94653E-01      3.38182E-02
              nan            127.0              nan      1.42665E-01      1.97507E-02
              nan            128.0              nan      1.63232E-01      1.60364E-02
              nan            129.0              nan      2.08818E-01      1.41571E-02
              nan            130.0              nan      2.30480E-01      1.16852E-02
              nan            131.0              nan      3.28988E-01      1.15055E-02
              nan            132.0              nan      4.72590E-01      1.23418E-02
              nan            133.0              nan      5.68545E-01      1.20646E-02
              nan            134.0              nan      6.90181E-01      1.22663E-02
              nan            135.0              nan      7.92787E-01      1.26759E-02
              nan            136.0              nan      8.82029E-01      1.27323E-02
              nan            137.0              nan      9.60947E-01      1.29713E-02
              nan            138.0              nan      1.02757E+00      1.34446E-02
              nan            139.0              nan      1.07638E+00      1.36235E-02
              nan            140.0              nan      1.11468E+00      1.37867E-02
              nan            141.0              nan      1.15219E+00      1.40251E-02
              nan            142.0              nan      1.18088E+00      1.42822E-02
              nan            143.0              nan      1.24896E+00      1.50305E-02
              nan            144.0              nan      1.29270E+00      1.63956E-02
              nan            145.0              nan      1.29701E+00      1.67522E-02
              nan            146.0              nan      1.34676E+00      1.87466E-02
              nan            147.0              nan      1.41614E+00      2.16025E-02
              nan            148.0              nan      1.49964E+00      2.51676E-02
              nan            149.0              nan      1.59360E+00      3.00301E-02
              nan            150.0              nan      1.61110E+00      3.46415E-02
              nan            151.0              nan      1.65315E+00      4.13989E-02
              nan            152.0              nan      1.76635E+00      5.23657E-02
              nan            153.0              nan      1.87179E+00      7.07375E-02
              nan            154.0              nan      1.78660E+00      7.99536E-02
              nan            155.0              nan      1.72845E+00      9.50444E-02
              nan            156.0              nan      1.90728E+00      1.45314E-01
              nan            157.0              nan      1.70537E+00      1.52873E-01
              nan            158.0              nan      1.39681E+00      1.78731E-01
              nan            159.0              nan      1.49379E+00      2.41803E-01
              nan            160.0              nan      1.96989E+00      4.44210E-01
              nan            161.0              nan      1.43673E+00      4.05793E-01
              nan            162.0              nan      1.31182E+00      5.40253E-01
              nan            163.0              nan      2.15737E+00      1.17980E+00
              nan            164.0              nan      1.38805E+00      8.39966E-01
              nan            165.0              nan      1.50186E+00      9.84207E-01
