# entry-subent-pointer  : 21095--00-2-0 
# EXFOR reaction        : ['92-U-235', ['N,F'], 'MASS,PR/FRG,NU,,MXW'] 
# incident energy       : 2.53e-08 MeV 
# target                : U-235 
# product               : 61.0 <= mass <= 139.0 
# level energy          : - 
# MF-MT number          : 1 - Miscellaneous 
# first author          : E.E.Maslin 
# institute             : (2UK ALD): Atomic Weapons Establishment (AWE), Aldermaston 
# reference             : (R,AWRE-O-43/67,196706) 
# year                  : 1967 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/210/21095.x4 
# nds                   : https://nds.iaea.org/EXFOR/21095
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             61.0              nan      8.78000E-01              NAN
              nan             67.0              nan      1.15800E+00              NAN
              nan             71.0              nan      7.80000E-01              NAN
              nan             73.0              nan      5.02000E-01              NAN
              nan             75.0              nan      1.02900E+00              NAN
              nan             77.0              nan      9.20000E-01              NAN
              nan             79.0              nan      4.65000E-01              NAN
              nan             81.0              nan      8.40000E-01              NAN
              nan             83.0              nan      8.19300E-01              NAN
              nan             85.0              nan      8.47900E-01              NAN
              nan             87.0              nan      9.54700E-01              NAN
              nan             89.0              nan      1.04700E+00              NAN
              nan             91.0              nan      1.24000E+00              NAN
              nan             93.0              nan      1.33300E+00              NAN
              nan             95.0              nan      1.36800E+00              NAN
              nan             97.0              nan      1.40100E+00              NAN
              nan             99.0              nan      1.42100E+00              NAN
              nan            101.0              nan      1.41200E+00              NAN
              nan            103.0              nan      1.47400E+00              NAN
              nan            105.0              nan      1.61000E+00              NAN
              nan            107.0              nan      1.70500E+00              NAN
              nan            109.0              nan      1.93800E+00              NAN
              nan            111.0              nan      2.13100E+00              NAN
              nan            113.0              nan      2.13100E+00              NAN
              nan            115.0              nan      1.58400E+00              NAN
              nan            117.0              nan      1.21300E+00              NAN
              nan            119.0              nan      1.10200E+00              NAN
              nan            121.0              nan      1.29700E+00              NAN
              nan            123.0              nan      1.06700E+00              NAN
              nan            125.0              nan      6.51000E-01              NAN
              nan            127.0              nan      6.06400E-01              NAN
              nan            129.0              nan      6.07900E-01              NAN
              nan            131.0              nan      6.38100E-01              NAN
              nan            133.0              nan      7.42400E-01              NAN
              nan            135.0              nan      8.66200E-01              NAN
              nan            137.0              nan      1.01400E+00              NAN
              nan            139.0              nan      1.10300E+00              NAN
