# entry-subent-pointer  : A0234-004-0 
# EXFOR reaction        : (52-TE-0(D,X)53-I-126,,SIG) 
# incident energy       : 5.8280e+00 MeV - 1.3280e+01 MeV 
# target                : Te-0 
# product               : I-126 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Zaidi 
# institute             : (2GERJUL): Forschungszentrum Juelich, Juelich 
# reference             : (J,ARI,34,1425,1983) 
# year                  : 1983 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/A02/A0234.x4 
# nds                   : https://nds.iaea.org/EXFOR/A0234
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        5.8280E+00        2.5000E-02        1.3800E-04        1.4000E-05
        6.7370E+00        2.5000E-02        3.0500E-04        2.8000E-05
        7.5040E+00        2.5000E-02        6.0900E-04        5.1000E-05
        8.1880E+00        2.5000E-02        1.2890E-03        1.4900E-04
        8.9820E+00        2.5000E-02        2.4990E-03        2.4800E-04
        9.8060E+00        2.5000E-02        5.2500E-03        4.3800E-04
        1.0486E+01        2.5000E-02        8.5470E-03        7.1300E-04
        1.1280E+01        2.5000E-02        1.5187E-02        1.2670E-03
        1.1987E+01        2.5000E-02        2.1374E-02        1.9530E-03
        1.2662E+01        2.5000E-02        2.4355E-02        1.8400E-03
        1.3280E+01        2.5000E-02        2.3990E-02        2.0080E-03
