# entry-subent-pointer  : E2201--01-5-0 
# EXFOR reaction        : ['12-MG-24', ['D,P'], '12-MG-25,PAR,SIG'] 
# incident energy       : 2.03e+00 MeV - 4.20e+00 MeV 
# target                : Mg-24 
# product               : Mg-25 
# level energy          : - 
# MF-MT number          : 3 - ['53'] 
# first author          : S.M.Lee 
# institute             : (2JPNTOH): Tohoku University , Sendai 
# reference             : (J,NP/A,122,(1),97,196812) 
# year                  : 1968 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E22/E2201.x4 
# nds                   : https://nds.iaea.org/EXFOR/E2201
#
#       E_in(MeV)       dE_in(MeV)            XS(B)           dXS(B)
      2.02600E+00      2.02600E-03      5.06300E-03              NAN
      2.09700E+00      2.09700E-03      4.65300E-03              NAN
      2.19900E+00      2.19900E-03      3.22800E-03              NAN
      2.30100E+00      2.30100E-03      4.94200E-03              NAN
      2.40400E+00      2.40400E-03      6.15100E-03              NAN
      2.50600E+00      2.50600E-03      6.85300E-03              NAN
      2.60300E+00      2.60300E-03      6.44100E-03              NAN
      2.70500E+00      2.70500E-03      7.24400E-03              NAN
      2.80200E+00      2.80200E-03      7.44000E-03              NAN
      2.90400E+00      2.90400E-03      8.44500E-03              NAN
      3.00100E+00      3.00100E-03      9.24900E-03              NAN
      3.10800E+00      3.10800E-03      9.03900E-03              NAN
      3.20500E+00      3.20500E-03      9.03200E-03              NAN
      3.29800E+00      3.29800E-03      1.03400E-02              NAN
      3.40000E+00      3.40000E-03      1.04400E-02              NAN
      3.49600E+00      3.49600E-03      8.91000E-03              NAN
      3.59900E+00      3.59900E-03      9.61200E-03              NAN
      3.70000E+00      3.70000E-03      8.28800E-03              NAN
      3.79800E+00      3.79800E-03      1.07100E-02              NAN
      3.90500E+00      3.90500E-03      1.10100E-02              NAN
      4.00200E+00      4.00200E-03      9.78700E-03              NAN
      4.09900E+00      4.09900E-03      9.78000E-03              NAN
      4.20200E+00      4.20200E-03      1.35200E-02      1.51900E-03
