# entry-subent-pointer  : 22106-031-2 
# EXFOR reaction        : ['5-B-11', ['N,X'], '0-NN-1,,DE'] 
# incident energy       : 1.41e+01 MeV 
# target                : B-11 
# product               : Nn-1 
# level energy          : 1.51e+01 MeV 
# MF-MT number          : 5 - residual 
# first author          : A.Takahashi 
# institute             : (2JPNOSA): Osaka University , Osaka 
# reference             : (R,OKTAV-A-92-01,1992) 
# year                  : 1992 
# facility              : (CCW): Cockcroft-Walton accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/221/22106.x4 
# nds                   : https://nds.iaea.org/EXFOR/22106
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.51000E+01      0.00000E+00      0.00000E+00      0.00000E+00
      1.49000E+01      0.00000E+00      1.43000E-08      1.44000E-09
      1.47000E+01      0.00000E+00      4.91000E-08      2.49000E-09
      1.45000E+01      0.00000E+00      6.04000E-08      1.92000E-09
      1.43000E+01      0.00000E+00      3.57000E-07      4.09000E-09
      1.41000E+01      0.00000E+00      8.69000E-07      6.67000E-09
      1.39000E+01      0.00000E+00      9.49000E-07      3.77000E-09
      1.37000E+01      0.00000E+00      6.93000E-07      2.84000E-09
      1.35000E+01      0.00000E+00      5.12000E-07      2.28000E-09
      1.33000E+01      0.00000E+00      3.44000E-07      1.81000E-09
      1.31000E+01      0.00000E+00      2.30000E-07      1.48000E-09
      1.29000E+01      0.00000E+00      1.54000E-07      1.24000E-09
      1.27000E+01      0.00000E+00      1.13000E-07      1.19000E-09
      1.25000E+01      0.00000E+00      1.04000E-07      1.48000E-09
      1.23000E+01      0.00000E+00      9.23000E-08      1.17000E-09
      1.21000E+01      0.00000E+00      1.10000E-07      1.38000E-09
      1.19000E+01      0.00000E+00      1.12000E-07      1.24000E-09
      1.17000E+01      0.00000E+00      1.14000E-07      1.25000E-09
      1.15000E+01      0.00000E+00      1.08000E-07      1.19000E-09
      1.13000E+01      0.00000E+00      1.10000E-07      1.18000E-09
      1.11000E+01      0.00000E+00      1.04000E-07      1.14000E-09
      1.09000E+01      0.00000E+00      8.97000E-08      1.04000E-09
      1.07000E+01      0.00000E+00      7.60000E-08      9.67000E-10
      1.05000E+01      0.00000E+00      5.75000E-08      8.71000E-10
      1.03000E+01      0.00000E+00      4.38000E-08      8.60000E-10
      1.01000E+01      0.00000E+00      3.75000E-08      8.32000E-10
      9.90000E+00      0.00000E+00      3.69000E-08      8.25000E-10
      9.70000E+00      0.00000E+00      3.80000E-08      8.38000E-10
      9.50000E+00      0.00000E+00      4.11000E-08      8.30000E-10
      9.30000E+00      0.00000E+00      3.85000E-08      8.01000E-10
      9.10000E+00      0.00000E+00      4.35000E-08      8.17000E-10
      8.90000E+00      0.00000E+00      4.78000E-08      8.58000E-10
      8.70000E+00      0.00000E+00      4.70000E-08      8.54000E-10
      8.50000E+00      0.00000E+00      4.54000E-08      8.60000E-10
      8.30000E+00      0.00000E+00      4.24000E-08      8.64000E-10
      8.10000E+00      0.00000E+00      4.16000E-08      8.63000E-10
      7.90000E+00      0.00000E+00      3.49000E-08      8.45000E-10
      7.70000E+00      0.00000E+00      3.04000E-08      8.26000E-10
      7.50000E+00      0.00000E+00      3.15000E-08      8.64000E-10
      7.30000E+00      0.00000E+00      4.69000E-08      9.60000E-10
      7.10000E+00      0.00000E+00      5.40000E-08      9.69000E-10
      6.90000E+00      0.00000E+00      5.49000E-08      9.49000E-10
      6.70000E+00      0.00000E+00      5.36000E-08      9.12000E-10
      6.50000E+00      0.00000E+00      5.09000E-08      9.04000E-10
      6.30000E+00      0.00000E+00      4.67000E-08      8.81000E-10
      6.10000E+00      0.00000E+00      4.53000E-08      8.51000E-10
      5.90000E+00      0.00000E+00      3.28000E-08      8.20000E-10
      5.70000E+00      0.00000E+00      3.29000E-08      8.58000E-10
      5.50000E+00      0.00000E+00      3.11000E-08      8.73000E-10
      5.30000E+00      0.00000E+00      3.47000E-08      8.83000E-10
      5.10000E+00      0.00000E+00      3.79000E-08      8.85000E-10
      4.90000E+00      0.00000E+00      4.13000E-08      8.71000E-10
      4.70000E+00      0.00000E+00      4.68000E-08      8.62000E-10
      4.50000E+00      0.00000E+00      4.98000E-08      8.73000E-10
      4.30000E+00      0.00000E+00      5.23000E-08      8.79000E-10
      4.10000E+00      0.00000E+00      4.12000E-08      8.48000E-10
      3.90000E+00      0.00000E+00      3.49000E-08      8.28000E-10
      3.70000E+00      0.00000E+00      3.51000E-08      8.43000E-10
      3.50000E+00      0.00000E+00      3.84000E-08      8.26000E-10
      3.30000E+00      0.00000E+00      4.31000E-08      8.21000E-10
      3.10000E+00      0.00000E+00      4.17000E-08      8.16000E-10
      2.90000E+00      0.00000E+00      3.91000E-08      8.10000E-10
      2.70000E+00      0.00000E+00      4.02000E-08      8.16000E-10
      2.50000E+00      0.00000E+00      4.24000E-08      8.93000E-10
      2.30000E+00      0.00000E+00      4.68000E-08      7.96000E-10
      2.10000E+00      0.00000E+00      4.20000E-08      7.45000E-10
      1.90000E+00      0.00000E+00      4.37000E-08      7.28000E-10
      1.70000E+00      0.00000E+00      4.00000E-08      7.18000E-10
      1.50000E+00      0.00000E+00      3.80000E-08      7.15000E-10
      1.30000E+00      0.00000E+00      3.30000E-08      7.76000E-10
      1.10000E+00      0.00000E+00      3.61000E-08      9.64000E-10
      9.00000E-01      0.00000E+00      4.43000E-08      1.45000E-09
      7.00000E-01      0.00000E+00      3.84000E-08      4.59000E-09
      5.00000E-01      0.00000E+00      0.00000E+00      0.00000E+00
