# entry-subent-pointer  : 10451-003-0 
# EXFOR reaction        : (3-LI-6(N,TOT),,SIG) 
# incident energy       : 1.2514e-05 MeV - 1.3954e-02 MeV 
# target                : Li-6 
# product               : - 
# level energy          : - 
# MF-MT number          : 3 - 1 
# first author          : Harvey 
# institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
# reference             : (C,75WASH,1,244,197503) 
# year                  : 1975 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/104/10451.x4 
# nds                   : https://nds.iaea.org/EXFOR/10451
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        1.3954E-02        0.0000E+00        2.0565E+00        4.3151E-02
        1.3713E-02        0.0000E+00        2.0458E+00        4.1429E-02
        1.3477E-02        0.0000E+00        1.9252E+00        4.1504E-02
        1.3248E-02        0.0000E+00        2.0096E+00        4.1868E-02
        1.3024E-02        0.0000E+00        2.0627E+00        4.2347E-02
        1.2806E-02        0.0000E+00        2.0148E+00        4.2428E-02
        1.2594E-02        0.0000E+00        2.1129E+00        4.2271E-02
        1.2386E-02        0.0000E+00        2.0885E+00        4.2519E-02
        1.2184E-02        0.0000E+00        2.0746E+00        4.2998E-02
        1.1987E-02        0.0000E+00        2.1238E+00        4.2797E-02
        1.1794E-02        0.0000E+00        2.0972E+00        4.2570E-02
        1.1606E-02        0.0000E+00        2.0898E+00        4.2970E-02
        1.1423E-02        0.0000E+00        2.1954E+00        4.3242E-02
        1.1243E-02        0.0000E+00        2.1157E+00        4.3078E-02
        1.1068E-02        0.0000E+00        2.1681E+00        4.3369E-02
        1.0897E-02        0.0000E+00        2.1105E+00        4.3137E-02
        1.0730E-02        0.0000E+00        2.1121E+00        4.3597E-02
        1.0567E-02        0.0000E+00        2.1888E+00        4.3571E-02
        1.0408E-02        0.0000E+00        2.1532E+00        4.3462E-02
        1.0252E-02        0.0000E+00        2.2397E+00        4.4315E-02
        1.0099E-02        0.0000E+00        2.2787E+00        4.4764E-02
        9.9500E-03        0.0000E+00        2.2182E+00        4.4391E-02
        9.8042E-03        0.0000E+00        2.1787E+00        4.4318E-02
        9.6616E-03        0.0000E+00        2.1631E+00        4.4189E-02
        9.5220E-03        0.0000E+00        2.1797E+00        4.4359E-02
        9.3855E-03        0.0000E+00        2.2533E+00        4.4828E-02
        9.2519E-03        0.0000E+00        2.2844E+00        4.6477E-02
        9.1211E-03        0.0000E+00        2.2886E+00        4.5793E-02
        8.9930E-03        0.0000E+00        2.3002E+00        4.5993E-02
        8.8677E-03        0.0000E+00        2.2514E+00        4.5887E-02
        8.7449E-03        0.0000E+00        2.3081E+00        4.6102E-02
        8.6247E-03        0.0000E+00        2.2915E+00        4.5957E-02
        8.5069E-03        0.0000E+00        2.3312E+00        4.6731E-02
        8.3916E-03        0.0000E+00        2.4026E+00        4.7871E-02
        8.2785E-03        0.0000E+00        2.3045E+00        4.7071E-02
        8.1678E-03        0.0000E+00        2.3633E+00        4.7436E-02
        8.0592E-03        0.0000E+00        2.3429E+00        4.7800E-02
        7.9528E-03        0.0000E+00        2.4092E+00        4.8811E-02
        7.8485E-03        0.0000E+00        2.3475E+00        4.8561E-02
        7.7462E-03        0.0000E+00        2.3619E+00        4.8094E-02
        7.6459E-03        0.0000E+00        2.5204E+00        4.9127E-02
        7.5476E-03        0.0000E+00        2.4225E+00        4.8774E-02
        7.4511E-03        0.0000E+00        2.5071E+00        4.8551E-02
        7.3565E-03        0.0000E+00        2.4143E+00        4.7944E-02
        7.2636E-03        0.0000E+00        2.3991E+00        4.8259E-02
        7.1725E-03        0.0000E+00        2.5943E+00        4.9014E-02
        7.0832E-03        0.0000E+00        2.5203E+00        4.8448E-02
        6.9954E-03        0.0000E+00        2.4637E+00        4.8405E-02
        6.9093E-03        0.0000E+00        2.6029E+00        4.9220E-02
        6.8248E-03        0.0000E+00        2.5495E+00        4.8842E-02
        6.7418E-03        0.0000E+00        2.5759E+00        4.8655E-02
