# entry-subent-pointer  : T0223--01-6-0 
# EXFOR reaction        : ['22-TI-50', ['A,EL'], '22-TI-50,,DA'] 
# incident energy       : 4.19e+01 MeV 
# target                : Ti-50 
# product               : Ti-50 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : B.Fernandez 
# institute             : (1USAWAU): University of Washington, Seattle, WA 
# reference             : (J,PR/C,1,523,197004) 
# year                  : 1970 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/T02/T0223.x4 
# nds                   : https://nds.iaea.org/EXFOR/T0223
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.28000E+01      0.00000E+00      3.24000E+00              NAN
      1.38800E+01      0.00000E+00      2.16200E+00              NAN
      1.49600E+01      0.00000E+00      1.72000E+00              NAN
      1.60100E+01      0.00000E+00      1.63100E+00              NAN
      1.71100E+01      0.00000E+00      1.38800E+00              NAN
      1.81400E+01      0.00000E+00      1.10400E+00              NAN
      1.92100E+01      0.00000E+00      7.36900E-01              NAN
      2.03100E+01      0.00000E+00      3.96000E-01              NAN
      2.14200E+01      0.00000E+00      1.64600E-01              NAN
      2.24500E+01      0.00000E+00      8.84200E-02              NAN
      2.35500E+01      0.00000E+00      5.22300E-02              NAN
      2.46000E+01      0.00000E+00      8.98400E-02              NAN
      2.57200E+01      0.00000E+00      1.36800E-01              NAN
      2.67700E+01      0.00000E+00      1.48600E-01              NAN
      2.78500E+01      0.00000E+00      1.44800E-01              NAN
      2.88800E+01      0.00000E+00      1.04800E-01              NAN
      2.99500E+01      0.00000E+00      6.89600E-02              NAN
      3.11000E+01      0.00000E+00      3.41700E-02              NAN
      3.21600E+01      0.00000E+00      7.83000E-03              NAN
      3.25100E+01      0.00000E+00      4.31900E-03              NAN
      3.27200E+01      0.00000E+00      3.47900E-03      4.50600E-04
      3.29100E+01      0.00000E+00      1.69900E-03              NAN
      3.31500E+01      0.00000E+00      1.16400E-03      2.05100E-04
      3.33800E+01      0.00000E+00      1.05900E-03              NAN
      3.35900E+01      0.00000E+00      1.42600E-03      2.28800E-04
      3.38000E+01      0.00000E+00      2.73100E-03              NAN
      3.40600E+01      0.00000E+00      3.98900E-03      3.96100E-04
      3.42400E+01      0.00000E+00      4.75800E-03              NAN
      3.54500E+01      0.00000E+00      1.52500E-02              NAN
      3.64600E+01      0.00000E+00      2.35400E-02              NAN
      3.75300E+01      0.00000E+00      2.59100E-02              NAN
      3.85600E+01      0.00000E+00      2.73800E-02              NAN
      3.96600E+01      0.00000E+00      2.17800E-02              NAN
      4.07200E+01      0.00000E+00      1.35800E-02              NAN
      4.18900E+01      0.00000E+00      7.29900E-03              NAN
      4.29000E+01      0.00000E+00      1.96700E-03      3.78200E-04
      4.38800E+01      0.00000E+00      4.50700E-04      1.40000E-04
      4.49600E+01      0.00000E+00      1.05800E-03      2.38000E-04
      4.61000E+01      0.00000E+00      3.39200E-03      4.91200E-04
      4.71500E+01      0.00000E+00      5.91300E-03      7.65700E-04
