# entry-subent-pointer  : O1296--01-4-0 
# EXFOR reaction        : ['14-SI-0', ['P,X'], '2-HE-4,,DE'] 
# incident energy       : 6.29e+01 MeV 
# target                : Si-0 
# product               : He-4 
# level energy          : 9.00e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : P.Demetriou 
# institute             : (2BLGLVN): Catholic University of Louvain, Louvain-la-Neuve 
# reference             : (J,PR/C,72,034607,2005) 
# year                  : 2005 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O12/O1296.x4 
# nds                   : https://nds.iaea.org/EXFOR/O1296
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      9.00000E+00      0.00000E+00      8.52300E-09      8.97000E-10
      1.02000E+01      0.00000E+00      7.69200E-09      7.83000E-10
      1.14000E+01      0.00000E+00      6.21200E-09      6.32000E-10
      1.26000E+01      0.00000E+00      4.88300E-09      5.02000E-10
      1.38000E+01      0.00000E+00      3.73300E-09      3.86000E-10
      1.50000E+01      0.00000E+00      2.96100E-09      3.14000E-10
      1.62000E+01      0.00000E+00      2.34100E-09      2.54000E-10
      1.74000E+01      0.00000E+00      1.85100E-09      2.06000E-10
      1.86000E+01      0.00000E+00      1.50100E-09      1.73000E-10
      1.98000E+01      0.00000E+00      1.28900E-09      1.47000E-10
      2.10000E+01      0.00000E+00      1.09900E-09      1.30000E-10
      2.22000E+01      0.00000E+00      9.43000E-10      1.15000E-10
      2.34000E+01      0.00000E+00      8.18000E-10      1.02000E-10
      2.46000E+01      0.00000E+00      7.26000E-10      9.40000E-11
      2.58000E+01      0.00000E+00      6.22000E-10      7.90000E-11
      2.70000E+01      0.00000E+00      5.69000E-10      7.40000E-11
      2.82000E+01      0.00000E+00      5.27000E-10      7.00000E-11
      2.94000E+01      0.00000E+00      4.57000E-10      6.30000E-11
      3.06000E+01      0.00000E+00      4.00000E-10      5.70000E-11
      3.18000E+01      0.00000E+00      3.61000E-10      5.10000E-11
      3.30000E+01      0.00000E+00      3.19000E-10      4.70000E-11
      3.42000E+01      0.00000E+00      2.70000E-10      4.10000E-11
      3.54000E+01      0.00000E+00      2.66000E-10      4.10000E-11
      3.66000E+01      0.00000E+00      2.60000E-10      3.90000E-11
      3.78000E+01      0.00000E+00      2.24000E-10      3.50000E-11
      3.90000E+01      0.00000E+00      2.00000E-10      3.30000E-11
      4.02000E+01      0.00000E+00      2.11000E-10      3.40000E-11
      4.14000E+01      0.00000E+00      2.05000E-10      5.50000E-11
      4.26000E+01      0.00000E+00      1.81000E-10      3.10000E-11
      4.38000E+01      0.00000E+00      1.78000E-10      3.60000E-11
      4.50000E+01      0.00000E+00      1.56000E-10      3.00000E-11
      4.62000E+01      0.00000E+00      1.12000E-10      2.30000E-11
      4.74000E+01      0.00000E+00      1.13000E-10      2.40000E-11
      4.86000E+01      0.00000E+00      7.60000E-11      1.80000E-11
      4.98000E+01      0.00000E+00      6.20000E-11      1.40000E-11
      5.10000E+01      0.00000E+00      4.60000E-11      1.60000E-11
      5.22000E+01      0.00000E+00      4.30000E-11      1.20000E-11
      5.34000E+01      0.00000E+00      3.70000E-11      1.70000E-11
