# entry-subent-pointer  : 22155-080-1 
# EXFOR reaction        : ['25-MN-55', ['N,X'], '0-NN-1,,DE'] 
# incident energy       : 1.4100e+01 MeV 
# target                : Mn-55 
# product               : Nn-1 
# level energy          : 1.5000e+01 MeV 
# MF-MT number          : 5 - None 
# first author          : A.Takahashi 
# institute             : (2JPNOSA): Osaka University , Osaka 
# reference             : ((R,JAERI-M-89-214,1989)=(R,NEANDC(J)-144,1989)=(R,INDC(JPN)-131,1989)) 
# year                  : 1989 
# facility              : (CCW): Cockcroft-Walton accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/221/22155.x4 
# nds                   : https://nds.iaea.org/EXFOR/22155
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.50000E+01      0.00000E+00      1.35000E-07      0.00000E+00
      1.48000E+01      0.00000E+00      7.12000E-08      0.00000E+00
      1.46000E+01      0.00000E+00      4.07000E-07      0.00000E+00
      1.44000E+01      0.00000E+00      9.50000E-07      0.00000E+00
      1.42000E+01      0.00000E+00      1.65000E-06      0.00000E+00
      1.40000E+01      0.00000E+00      1.42000E-06      0.00000E+00
      1.38000E+01      0.00000E+00      7.62000E-07      0.00000E+00
      1.36000E+01      0.00000E+00      4.20000E-07      0.00000E+00
      1.34000E+01      0.00000E+00      2.65000E-07      0.00000E+00
      1.32000E+01      0.00000E+00      1.79000E-07      0.00000E+00
      1.30000E+01      0.00000E+00      1.16000E-07      0.00000E+00
      1.28000E+01      0.00000E+00      7.78000E-08      0.00000E+00
      1.26000E+01      0.00000E+00      5.17000E-08      0.00000E+00
      1.24000E+01      0.00000E+00      4.49000E-08      0.00000E+00
      1.22000E+01      0.00000E+00      3.70000E-08      0.00000E+00
      1.20000E+01      0.00000E+00      3.12000E-08      0.00000E+00
      1.18000E+01      0.00000E+00      2.58000E-08      0.00000E+00
      1.16000E+01      0.00000E+00      2.33000E-08      0.00000E+00
      1.14000E+01      0.00000E+00      2.28000E-08      0.00000E+00
      1.12000E+01      0.00000E+00      2.33000E-08      0.00000E+00
      1.10000E+01      0.00000E+00      2.24000E-08      0.00000E+00
      1.08000E+01      0.00000E+00      2.35000E-08      0.00000E+00
      1.06000E+01      0.00000E+00      2.23000E-08      0.00000E+00
      1.04000E+01      0.00000E+00      2.34000E-08      0.00000E+00
      1.02000E+01      0.00000E+00      2.49000E-08      0.00000E+00
      1.00000E+01      0.00000E+00      3.07000E-08      0.00000E+00
      9.80000E+00      0.00000E+00      3.81000E-08      0.00000E+00
      9.60000E+00      0.00000E+00      4.17000E-08      0.00000E+00
      9.40000E+00      0.00000E+00      3.98000E-08      0.00000E+00
      9.20000E+00      0.00000E+00      4.24000E-08      0.00000E+00
      9.00000E+00      0.00000E+00      3.90000E-08      0.00000E+00
      8.80000E+00      0.00000E+00      3.69000E-08      0.00000E+00
      8.60000E+00      0.00000E+00      3.65000E-08      0.00000E+00
      8.40000E+00      0.00000E+00      3.86000E-08      0.00000E+00
      8.20000E+00      0.00000E+00      4.14000E-08      0.00000E+00
      8.00000E+00      0.00000E+00      4.40000E-08      0.00000E+00
      7.80000E+00      0.00000E+00      4.84000E-08      0.00000E+00
      7.60000E+00      0.00000E+00      5.33000E-08      0.00000E+00
      7.40000E+00      0.00000E+00      5.67000E-08      0.00000E+00
      7.20000E+00      0.00000E+00      5.70000E-08      0.00000E+00
      7.00000E+00      0.00000E+00      6.00000E-08      0.00000E+00
      6.80000E+00      0.00000E+00      6.56000E-08      0.00000E+00
      6.60000E+00      0.00000E+00      6.72000E-08      0.00000E+00
      6.40000E+00      0.00000E+00      6.96000E-08      0.00000E+00
      6.20000E+00      0.00000E+00      7.22000E-08      0.00000E+00
      6.00000E+00      0.00000E+00      7.54000E-08      0.00000E+00
      5.80000E+00      0.00000E+00      7.71000E-08      0.00000E+00
      5.60000E+00      0.00000E+00      8.36000E-08      0.00000E+00
      5.40000E+00      0.00000E+00      8.83000E-08      0.00000E+00
      5.20000E+00      0.00000E+00      9.47000E-08      0.00000E+00
      5.00000E+00      0.00000E+00      1.01000E-07      0.00000E+00
      4.80000E+00      0.00000E+00      1.09000E-07      0.00000E+00
      4.60000E+00      0.00000E+00      1.16000E-07      0.00000E+00
      4.40000E+00      0.00000E+00      1.25000E-07      0.00000E+00
      4.20000E+00      0.00000E+00      1.35000E-07      0.00000E+00
      4.00000E+00      0.00000E+00      1.47000E-07      0.00000E+00
      3.80000E+00      0.00000E+00      1.57000E-07      0.00000E+00
      3.60000E+00      0.00000E+00      1.67000E-07      0.00000E+00
      3.40000E+00      0.00000E+00      1.87000E-07      0.00000E+00
      3.20000E+00      0.00000E+00      2.13000E-07      0.00000E+00
      3.00000E+00      0.00000E+00      2.42000E-07      0.00000E+00
      2.80000E+00      0.00000E+00      2.82000E-07      0.00000E+00
      2.60000E+00      0.00000E+00      3.38000E-07      0.00000E+00
      2.40000E+00      0.00000E+00      3.99000E-07      0.00000E+00
      2.20000E+00      0.00000E+00      4.49000E-07      0.00000E+00
      2.00000E+00      0.00000E+00      5.11000E-07      0.00000E+00
      1.80000E+00      0.00000E+00      5.86000E-07      0.00000E+00
      1.60000E+00      0.00000E+00      6.77000E-07      0.00000E+00
      1.40000E+00      0.00000E+00      7.66000E-07      0.00000E+00
      1.20000E+00      0.00000E+00      8.14000E-07      0.00000E+00
      1.00000E+00      0.00000E+00      7.22000E-07      0.00000E+00
