# entry-subent-pointer  : D0120-005-0 
# EXFOR reaction        : (52-TE-0(P,X)53-I-126,,SIG) 
# incident energy       : 6.7900e+00 MeV - 5.8750e+01 MeV 
# target                : Te-0 
# product               : I-126 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Zweit 
# institute             : (2UK MAN): University of Manchester, England 
# reference             : (C,91VILLIG,,76,1991) 
# year                  : 1991 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D01/D0120.x4 
# nds                   : https://nds.iaea.org/EXFOR/D0120
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        6.7900E+00        7.0000E-02        3.9240E-03        2.6350E-04
        1.1170E+01        7.0000E-02        8.2530E-02        4.5110E-03
        1.4510E+01        7.0000E-02        2.2650E-02        1.3790E-03
        1.7300E+01        7.0000E-02        1.2340E-02        5.5870E-04
        2.0160E+01        7.0000E-02        1.3150E-02        7.9980E-04
        2.2570E+01        7.0000E-02        1.5580E-02        1.1450E-03
        2.4680E+01        7.0000E-02        2.5090E-02        1.5270E-03
        2.6620E+01        7.0000E-02        3.2480E-02        1.8750E-03
        2.8560E+01        7.0000E-02        3.8810E-02        2.3610E-03
        3.0260E+01        7.0000E-02        8.1070E-02        4.9380E-03
        3.1910E+01        7.0000E-02        7.7850E-02        5.4770E-03
        3.3550E+01        7.0000E-02        7.4970E-02        4.3320E-03
        3.5160E+01        7.0000E-02        6.5680E-02        4.6180E-03
        3.6820E+01        7.0000E-02        5.8750E-02        3.7600E-03
        3.8330E+01        7.0000E-02        5.2240E-02        3.5090E-03
        3.9900E+01        7.0000E-02        4.2010E-02        2.2950E-03
        4.1110E+01        7.0000E-02        4.8580E-02        3.1090E-03
        4.2550E+01        7.0000E-02        5.1720E-02        2.8260E-03
        4.3990E+01        7.0000E-02        6.0710E-02        3.8890E-03
        4.5200E+01        7.0000E-02        6.2380E-02        3.9970E-03
        4.6560E+01        7.0000E-02        6.2980E-02        3.0490E-03
        4.7970E+01        7.0000E-02        6.5100E-02        3.7610E-03
        4.9180E+01        7.0000E-02        6.7090E-02        4.9330E-03
        5.0450E+01        7.0000E-02        6.3840E-02        3.4880E-03
        5.1640E+01        7.0000E-02        5.6420E-02        2.5570E-03
        5.2810E+01        7.0000E-02        5.8840E-02        3.9560E-03
        5.4080E+01        7.0000E-02        5.3400E-02        3.0830E-03
        5.5310E+01        7.0000E-02        5.1420E-02        2.4880E-03
        5.6580E+01        7.0000E-02        4.9510E-02        2.8580E-03
        5.7720E+01        7.0000E-02        4.2100E-02        2.5630E-03
        5.8750E+01        7.0000E-02        4.1880E-02        2.1570E-03
