# entry-subent-pointer  : 30030-005-0 
# EXFOR reaction        : ['92-U-238', ['N,INL'], '92-U-238,PAR,DA'] 
# incident energy       : 9.0000e-01 MeV - 1.2500e+00 MeV 
# target                : U-238 
# product               : U-238 
# level energy          : 7.3190e-01 MeV 
# MF-MT number          : 4 - 56 
# first author          : E.Barnard 
# institute             : (3SAFPEL): Atomic Energy Corp.of South Africa, Pelindaba 
# reference             : (C,70HELSINKI,2,103,197006) 
# year                  : 1970 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/300/30030.x4 
# nds                   : https://nds.iaea.org/EXFOR/30030
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      9.00000E+01      0.00000E+00      1.66000E-02      1.40000E-03
      9.00000E+01      0.00000E+00      1.69000E-02      1.20000E-03
      9.00000E+01      0.00000E+00      1.75000E-02      1.50000E-03
      9.00000E+01      0.00000E+00      2.49000E-02      4.20000E-03
      9.00000E+01      0.00000E+00      1.65000E-02      1.30000E-03
      9.00000E+01      0.00000E+00      2.26000E-02      1.70000E-03
      9.00000E+01      0.00000E+00      2.39000E-02      1.70000E-03
      9.00000E+01      0.00000E+00      2.25000E-02      2.90000E-03
      9.00000E+01      0.00000E+00      2.38000E-02      2.20000E-03
      9.00000E+01      0.00000E+00      1.90000E-02      1.90000E-03
      9.00000E+01      0.00000E+00      1.56000E-02      1.60000E-03
      9.00000E+01      0.00000E+00      1.73000E-02      1.70000E-03
