# entry-subent-pointer  : 20488-004-0 
# EXFOR reaction        : ['94-PU-241', ['N,F'], ',PR,NU'] 
# incident energy       : 1.8700e+00 MeV - 1.4790e+01 MeV 
# target                : Pu-241 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - 456 
# first author          : J.Frehaut 
# institute             : (2FR BRC): CEA/DAM Ile-de-France, Bruyeres-le-Chatel, Arpajon 
# reference             : (R,CEA-R-4626,1974) 
# year                  : 1974 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/204/20488.x4 
# nds                   : https://nds.iaea.org/EXFOR/20488
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      1.87000E+00      0.00000E+00      3.16000E+00      0.00000E+00
      2.45000E+00      0.00000E+00      3.20900E+00      0.00000E+00
      2.98000E+00      0.00000E+00      3.32200E+00      0.00000E+00
      3.50000E+00      0.00000E+00      3.33200E+00      0.00000E+00
      4.03000E+00      0.00000E+00      3.47400E+00      0.00000E+00
      5.06000E+00      0.00000E+00      3.63100E+00      0.00000E+00
      6.97000E+00      0.00000E+00      3.95100E+00      0.00000E+00
      7.48000E+00      0.00000E+00      3.96700E+00      0.00000E+00
      7.99000E+00      0.00000E+00      4.05500E+00      0.00000E+00
      8.49000E+00      0.00000E+00      4.12700E+00      0.00000E+00
      9.00000E+00      0.00000E+00      4.24900E+00      0.00000E+00
      9.49000E+00      0.00000E+00      4.25200E+00      0.00000E+00
      9.98000E+00      0.00000E+00      4.37200E+00      0.00000E+00
      1.04700E+01      0.00000E+00      4.44900E+00      0.00000E+00
      1.09600E+01      0.00000E+00      4.52800E+00      0.00000E+00
      1.14400E+01      0.00000E+00      4.60500E+00      0.00000E+00
      1.19300E+01      0.00000E+00      4.65800E+00      0.00000E+00
      1.24100E+01      0.00000E+00      4.74400E+00      0.00000E+00
      1.28800E+01      0.00000E+00      4.82700E+00      0.00000E+00
      1.33600E+01      0.00000E+00      4.87300E+00      0.00000E+00
      1.38400E+01      0.00000E+00      4.99900E+00      0.00000E+00
      1.43100E+01      0.00000E+00      5.08900E+00      0.00000E+00
      1.47900E+01      0.00000E+00      5.11200E+00      0.00000E+00
