# entry-subent-pointer  : D0582--00-3-0 
# EXFOR reaction        : ['92-U-235', ['P,F'], 'MASS,PRE,FY,,FCT'] 
# incident energy       : 5.00e+01 MeV 
# target                : U-235 
# product               : 73.0 <= mass <= 161.0 
# level energy          : - 
# MF-MT number          : 8 - 460 
# first author          : O.I.Batenkov 
# institute             : (4RUSRI): Khlopin Radievij Institute , St.Petersburg 
# reference             : ((C,2004SANTA,1,625,2004)=(S,AIP-769,625,2005)) 
# year                  : 2005 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D05/D0582.x4 
# nds                   : https://nds.iaea.org/EXFOR/D0582
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             73.0              nan      1.68000E-03      2.96000E-04
              nan             75.0              nan      1.99000E-03      3.23000E-04
              nan             77.0              nan      4.72000E-03      4.97000E-04
              nan             79.0              nan      7.76000E-03      6.38000E-04
              nan             81.0              nan      1.41500E-02      8.61000E-04
              nan             83.0              nan      2.04400E-02      1.03000E-03
              nan             85.0              nan      2.66200E-02      1.18000E-03
              nan             87.0              nan      3.41700E-02      1.34000E-03
              nan             89.0              nan      4.52200E-02      1.54000E-03
              nan             91.0              nan      5.13600E-02      1.64000E-03
              nan             93.0              nan      6.02600E-02      1.78000E-03
              nan             95.0              nan      5.92200E-02      1.76000E-03
              nan             97.0              nan      5.72200E-02      1.73000E-03
              nan             99.0              nan      5.63900E-02      1.72000E-03
              nan            101.0              nan      5.84800E-02      1.75000E-03
              nan            103.0              nan      6.03700E-02      1.78000E-03
              nan            105.0              nan      5.72200E-02      1.73000E-03
              nan            107.0              nan      5.71200E-02      1.73000E-03
              nan            109.0              nan      6.51900E-02      1.85000E-03
              nan            111.0              nan      6.88600E-02      1.90000E-03
              nan            113.0              nan      7.61900E-02      2.00000E-03
              nan            115.0              nan      7.91800E-02      2.04000E-03
              nan            117.0              nan      7.10100E-02      1.93000E-03
              nan            119.0              nan      7.91900E-02      2.01000E-03
              nan            121.0              nan      7.62100E-02      2.01000E-03
              nan            123.0              nan      6.88400E-02      1.88000E-03
              nan            125.0              nan      6.51900E-02      1.88000E-03
              nan            127.0              nan      5.71300E-02      1.75000E-03
              nan            129.0              nan      5.72200E-02      1.75000E-03
              nan            131.0              nan      6.03600E-02      1.75000E-03
              nan            133.0              nan      5.84800E-02      1.75000E-03
              nan            135.0              nan      5.63500E-02      1.75000E-03
              nan            137.0              nan      5.71900E-02      1.75000E-03
              nan            139.0              nan      5.92000E-02      1.75000E-03
              nan            141.0              nan      6.02300E-02      1.75000E-03
              nan            143.0              nan      5.13700E-02      1.62000E-03
              nan            145.0              nan      4.52200E-02      1.54000E-03
              nan            147.0              nan      3.41600E-02      1.29000E-03
              nan            149.0              nan      2.66200E-02      1.16000E-03
              nan            151.0              nan      2.04400E-02      1.04000E-03
              nan            153.0              nan      1.41700E-02      8.41000E-04
              nan            155.0              nan      7.76000E-03      6.47000E-04
              nan            157.0              nan      4.72000E-03      4.98000E-04
              nan            159.0              nan      1.99000E-03      3.23000E-04
              nan            161.0              nan      1.68000E-03      2.98000E-04
