# entry-subent-pointer  : 10609-002-0 
# EXFOR reaction        : ['6-C-0', ['N,EL'], '6-C-0,,DA'] 
# incident energy       : 5.42e+00 MeV 
# target                : C-0 
# product               : C-0 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : F.G.Perey 
# institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
# reference             : (P,NCSAC-42,190,197811) 
# year                  : 1978 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/106/10609.x4 
# nds                   : https://nds.iaea.org/EXFOR/10609
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.35000E+01      0.00000E+00      2.92200E-01      1.75320E-02
      2.16000E+01      0.00000E+00      2.88100E-01      1.72860E-02
      2.97000E+01      0.00000E+00      2.29800E-01      1.37880E-02
      3.77000E+01      0.00000E+00      1.85100E-01      1.11060E-02
      4.57000E+01      0.00000E+00      1.29000E-01      7.74000E-03
      5.10000E+01      0.00000E+00      8.84000E-02      5.30400E-03
      5.89000E+01      0.00000E+00      6.24000E-02      3.74400E-03
      6.67000E+01      0.00000E+00      4.58000E-02      2.74800E-03
      7.45000E+01      0.00000E+00      4.06000E-02      2.43600E-03
      8.22000E+01      0.00000E+00      4.37000E-02      2.62200E-03
      8.98000E+01      0.00000E+00      5.82000E-02      3.49200E-03
      9.73000E+01      0.00000E+00      7.59000E-02      4.55400E-03
      1.04700E+02      0.00000E+00      7.70000E-02      4.62000E-03
      1.12100E+02      0.00000E+00      7.90000E-02      4.74000E-03
      1.26100E+02      0.00000E+00      7.38000E-02      4.42800E-03
      1.33200E+02      0.00000E+00      7.07000E-02      5.65600E-03
      1.40300E+02      0.00000E+00      6.03000E-02      4.82400E-03
