# entry-subent-pointer  : O0500-014-0 
# EXFOR reaction        : (82-PB-0(P,X)27-CO-60,,SIG) 
# incident energy       : 2.7200e+02 MeV - 2.5900e+03 MeV 
# target                : Pb-0 
# product               : Co-60 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Gloris 
# institute             : (2GERUH): University Hannover (previously Tech.University Hannover) 
# reference             : (J,NIM/A,463,593,2001) 
# year                  : 2001 
# facility              : (SYNCY): Synchro cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O05/O0500.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0500
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        2.7200E+02        1.0000E+00        8.0200E-05        1.4000E-05
        5.5300E+02        2.0000E+00        4.1800E-04        8.0000E-05
        7.5900E+02        1.0000E+00        6.1900E-04        1.0900E-04
        9.9600E+02        1.0000E+00        9.7400E-04        1.3100E-04
        1.1700E+03        1.0000E+00        1.0300E-03        1.8000E-04
        1.3900E+03        1.0000E+00        1.2600E-03        1.6000E-04
        1.5700E+03        1.0000E+00        1.2800E-03        2.2000E-04
        1.5800E+03        1.0000E+00        1.2000E-03        1.6000E-04
        2.5900E+03        1.0000E+00        1.4700E-03        2.2000E-04
