# entry-subent-pointer  : 30532--05-1-0 
# EXFOR reaction        : ['74-W-0', ['N,G'], ',,DE'] 
# incident energy       : 1.41e+01 MeV 
# target                : W-0 
# product               : - 
# level energy          : 1.18e+01 MeV 
# MF-MT number          : 5 - 102 
# first author          : M.Budnar 
# institute             : (3SLNIJS): Institute Jozef Stefan, Ljubljana 
# reference             : (R,INDC(YUG)-6,197912) 
# year                  : 1979 
# facility              : (CCW): Cockcroft-Walton accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/305/30532.x4 
# nds                   : https://nds.iaea.org/EXFOR/30532
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.17500E+01      0.00000E+00      9.30000E-11      2.07000E-10
      1.22500E+01      0.00000E+00      2.00000E-11      7.20000E-11
      1.27500E+01      0.00000E+00      8.90000E-11      1.32000E-10
      1.32500E+01      0.00000E+00      1.81000E-10      1.38000E-10
      1.37500E+01      0.00000E+00      2.16000E-10      1.27000E-10
      1.42500E+01      0.00000E+00      1.07000E-10      7.80000E-11
      1.47500E+01      0.00000E+00      2.45000E-10      1.04000E-10
      1.52500E+01      0.00000E+00      2.40000E-10      9.30000E-11
      1.57500E+01      0.00000E+00      1.79000E-10      8.10000E-11
      1.62500E+01      0.00000E+00      3.08000E-10      1.01000E-10
      1.67500E+01      0.00000E+00      1.19000E-10      6.00000E-11
      1.72500E+01      0.00000E+00      2.50000E-11      2.60000E-11
      1.77500E+01      0.00000E+00      1.73000E-10      6.60000E-11
      1.82500E+01      0.00000E+00      5.10000E-11      3.30000E-11
      1.87500E+01      0.00000E+00      4.30000E-11      3.40000E-11
      1.92500E+01      0.00000E+00      5.20000E-11      3.70000E-11
      1.97500E+01      0.00000E+00      2.70000E-11      2.00000E-11
      2.02500E+01      0.00000E+00      7.00000E-12      1.00000E-11
      2.07500E+01      0.00000E+00      1.00000E-12      3.00000E-12
      2.12500E+01      0.00000E+00      1.00000E-12      3.00000E-12
      2.17500E+01      0.00000E+00      1.00000E-12      3.00000E-12
      2.22500E+01      0.00000E+00      3.00000E-12      7.00000E-12
      2.27500E+01      0.00000E+00      1.00000E-12      2.00000E-12
      2.32500E+01      0.00000E+00      5.00000E-12      8.00000E-12
      2.37500E+01      0.00000E+00      4.00000E-12      8.00000E-12
