# entry-subent-pointer  : 41425-003-0 
# EXFOR reaction        : ['96-CM-248', ['0,F'], ',PR/NUM,NU'] 
# incident energy       : 0.00e+00 MeV 
# target                : Cm-248 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - Miscellaneous 
# first author          : A.S.Vorobiev 
# institute             : (4RUSLIN): Peterburgskiy Institute Yad.Fiz.,Russ.Ak.Nauk., Gatchina 
# reference             : ((S,ISINN-9,288,2001)=(S,JINR-E3-2001-192,288,2001)) 
# year                  : 2001 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/414/41425.x4 
# nds                   : https://nds.iaea.org/EXFOR/41425
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      0.00000E+00      0.00000E+00      6.10000E-03      0.00000E+00
      0.00000E+00      0.00000E+00      6.08000E-02      0.00000E+00
      0.00000E+00      0.00000E+00      2.27200E-01      0.00000E+00
      0.00000E+00      0.00000E+00      3.46000E-01      0.00000E+00
      0.00000E+00      0.00000E+00      2.47600E-01      0.00000E+00
      0.00000E+00      0.00000E+00      9.06000E-02      0.00000E+00
      0.00000E+00      0.00000E+00      1.90000E-02      0.00000E+00
      0.00000E+00      0.00000E+00      2.40000E-03      0.00000E+00
      0.00000E+00      0.00000E+00      2.00000E-04      0.00000E+00
      0.00000E+00      0.00000E+00      1.00000E-04      0.00000E+00
