# entry-subent-pointer  : O0291--00-9-0 
# EXFOR reaction        : ['26-FE-54', ['P,X'], '2-HE-4,,DE'] 
# incident energy       : 6.15e+01 MeV 
# target                : Fe-54 
# product               : He-4 
# level energy          : 5.12e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : F.E.Bertrand 
# institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
# reference             : (R,ORNL-4469,197002) 
# year                  : 1970 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O02/O0291.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0291
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      5.12500E+00      0.00000E+00      4.14000E-09              NAN
      5.53000E+00      0.00000E+00      5.48000E-09              NAN
      5.93000E+00      0.00000E+00      7.72000E-09              NAN
      6.33000E+00      0.00000E+00      9.97000E-09              NAN
      6.73000E+00      0.00000E+00      1.27200E-08              NAN
      7.13000E+00      0.00000E+00      1.54500E-08              NAN
      7.53000E+00      0.00000E+00      1.72900E-08              NAN
      7.93000E+00      0.00000E+00      1.86600E-08              NAN
      8.33000E+00      0.00000E+00      1.96900E-08              NAN
      8.73000E+00      0.00000E+00      1.96400E-08              NAN
      9.13000E+00      0.00000E+00      1.94400E-08              NAN
      9.53000E+00      0.00000E+00      1.88300E-08              NAN
      1.02300E+01      0.00000E+00      1.65300E-08              NAN
      1.12300E+01      0.00000E+00      1.36400E-08              NAN
      1.22300E+01      0.00000E+00      1.05500E-08              NAN
      1.32300E+01      0.00000E+00      7.80000E-09              NAN
      1.42300E+01      0.00000E+00      5.70000E-09              NAN
      1.52300E+01      0.00000E+00      4.10000E-09              NAN
      1.62300E+01      0.00000E+00      3.16000E-09              NAN
      1.72300E+01      0.00000E+00      2.47000E-09              NAN
      1.82300E+01      0.00000E+00      2.11000E-09              NAN
      1.93650E+01      0.00000E+00      1.63000E-09              NAN
      2.10000E+01      0.00000E+00      1.30000E-09              NAN
      2.30000E+01      0.00000E+00      9.62000E-10              NAN
      2.50000E+01      0.00000E+00      8.05000E-10              NAN
      2.70000E+01      0.00000E+00      6.18000E-10              NAN
      2.90000E+01      0.00000E+00      5.70000E-10              NAN
      3.10000E+01      0.00000E+00      4.65000E-10              NAN
      3.30000E+01      0.00000E+00      3.73000E-10              NAN
      3.50000E+01      0.00000E+00      3.25000E-10              NAN
      3.70000E+01      0.00000E+00      3.00000E-10              NAN
      3.90000E+01      0.00000E+00      2.33000E-10              NAN
      4.10000E+01      0.00000E+00      2.00000E-10              NAN
      4.30000E+01      0.00000E+00      1.73000E-10              NAN
      4.50000E+01      0.00000E+00      1.66000E-10              NAN
      4.70000E+01      0.00000E+00      1.41000E-10              NAN
      4.90000E+01      0.00000E+00      1.03000E-10              NAN
      5.10000E+01      0.00000E+00      7.40000E-11              NAN
      5.30000E+01      0.00000E+00      3.20000E-11              NAN
      5.50000E+01      0.00000E+00      1.20000E-11              NAN
      5.70000E+01      0.00000E+00      8.00000E-12              NAN
