# entry-subent-pointer  : O0295--00-3-0 
# EXFOR reaction        : ['79-AU-197', ['P,X'], '1-H-1,EM,DE,,,EXP'] 
# incident energy       : 2.88e+01 MeV 
# target                : Au-197 
# product               : H-1 
# level energy          : 3.89e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : F.E.Bertrand 
# institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
# reference             : (R,ORNL-4460,196912) 
# year                  : 1969 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O02/O0295.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0295
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      3.89000E+00      0.00000E+00      2.05000E-09              NAN
      4.29000E+00      0.00000E+00      3.07000E-09              NAN
      4.69000E+00      0.00000E+00      3.15000E-09              NAN
      5.39500E+00      0.00000E+00      3.11000E-09              NAN
      6.40000E+00      0.00000E+00      3.46000E-09              NAN
      7.40000E+00      0.00000E+00      4.56000E-09              NAN
      8.40500E+00      0.00000E+00      6.30000E-09              NAN
      9.41000E+00      0.00000E+00      7.12000E-09              NAN
      1.04150E+01      0.00000E+00      1.33600E-08              NAN
      1.14200E+01      0.00000E+00      1.33600E-08              NAN
      1.24200E+01      0.00000E+00      1.29300E-08              NAN
      1.34250E+01      0.00000E+00      1.37900E-08              NAN
      1.44300E+01      0.00000E+00      1.31800E-08              NAN
      1.54300E+01      0.00000E+00      1.38300E-08              NAN
      1.64350E+01      0.00000E+00      1.46900E-08              NAN
      1.74400E+01      0.00000E+00      1.43100E-08              NAN
      1.84450E+01      0.00000E+00      1.29100E-08              NAN
      1.94750E+01      0.00000E+00      1.26700E-08              NAN
      2.10000E+01      0.00000E+00      1.23600E-08              NAN
      2.30000E+01      0.00000E+00      1.23200E-08              NAN
      2.50000E+01      0.00000E+00      1.04600E-08              NAN
      2.70000E+01      0.00000E+00      8.65000E-09              NAN
      2.81550E+01      0.00000E+00      2.59000E-08              NAN
