# entry-subent-pointer  : 11040-002-0 
# EXFOR reaction        : ['1-H-3', ['N,EL'], '1-H-3,,DA'] 
# incident energy       : 1.43e+01 MeV 
# target                : H-3 
# product               : H-3 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : J.H.Coon 
# institute             : (1USALAS): Los Alamos National Laboratory, NM 
# reference             : (J,PR,81,33,51) 
# year                  : 1951 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/110/11040.x4 
# nds                   : https://nds.iaea.org/EXFOR/11040
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.73600E-01      0.00000E+00      4.30000E-02      8.60000E-03
      0.00000E+00      0.00000E+00      3.40000E-02      6.80000E-03
     -1.73600E-01      0.00000E+00      1.80000E-02      3.60000E-03
     -5.00000E-01      0.00000E+00      1.50000E-02      3.00000E-03
     -7.66000E-01      0.00000E+00      3.00000E-02      6.00000E-03
     -9.39700E-01      0.00000E+00      6.50000E-02      1.30000E-02
     -9.84800E-01      0.00000E+00      7.80000E-02      1.56000E-02
     -1.00000E+00      0.00000E+00      8.20000E-02      1.64000E-02
