# entry-subent-pointer  : O0222--00-8-0 
# EXFOR reaction        : ['50-SN-120', ['P,X'], '0-NN-1,,DE,,,EXP'] 
# incident energy       : 2.50e+01 MeV 
# target                : Sn-120 
# product               : Nn-1 
# level energy          : 9.95e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : M.Blann 
# institute             : (1USAROC): University of Rochester, Rochester, NY 
# reference             : (J,NP/A,257,15,76) 
# year                  : 1976 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O02/O0222.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0222
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      9.95000E+00      1.50000E-01      2.83000E-08      5.66000E-09
      1.00600E+01      1.50000E-01      2.61000E-08      5.22000E-09
      1.04700E+01      1.50000E-01      2.68000E-08      5.36000E-09
      1.05900E+01      1.50000E-01      2.70000E-08      5.40000E-09
      1.09800E+01      1.50000E-01      2.22000E-08      4.44000E-09
      1.10700E+01      1.50000E-01      2.01000E-08      4.02000E-09
      1.13900E+01      1.50000E-01      2.01100E-08      4.02200E-09
      1.14400E+01      1.50000E-01      1.86400E-08      3.72800E-09
      1.16800E+01      1.50000E-01      1.73600E-08      3.47200E-09
      1.21800E+01      1.50000E-01      2.72000E-08      5.44000E-09
      1.24700E+01      1.50000E-01      3.15000E-08      6.30000E-09
      1.31400E+01      1.50000E-01      3.60000E-08      7.20000E-09
      1.32500E+01      1.50000E-01      2.23000E-08      4.46000E-09
      1.34700E+01      1.50000E-01      1.36300E-08      2.72600E-09
      1.41000E+01      1.50000E-01      1.26100E-08      2.52200E-09
      1.56600E+01      1.50000E-01      9.24000E-09      1.84800E-09
      1.66200E+01      1.50000E-01      8.81000E-09      1.76200E-09
      1.72500E+01      1.50000E-01      7.92000E-09      1.58400E-09
      1.76600E+01      1.50000E-01      7.18000E-09      1.43600E-09
      1.76700E+01      1.50000E-01      7.54000E-09      1.50800E-09
      1.84800E+01      1.50000E-01      7.27000E-09      1.45400E-09
      1.96000E+01      1.50000E-01      6.93000E-09      1.38600E-09
      1.98000E+01      1.50000E-01      6.41000E-09      1.28200E-09
      1.98900E+01      1.50000E-01      5.92000E-09      1.18400E-09
      2.06300E+01      1.50000E-01      5.48000E-09      1.09600E-09
      2.08000E+01      1.50000E-01      4.51000E-09      9.02000E-10
      2.09800E+01      1.50000E-01      3.85000E-09      7.70000E-10
      2.10700E+01      1.50000E-01      3.49000E-09      6.98000E-10
      2.12700E+01      1.50000E-01      3.20000E-09      6.40000E-10
      2.17100E+01      1.50000E-01      2.01600E-09      4.03200E-10
