# entry-subent-pointer  : 30397-010-0 
# EXFOR reaction        : ['24-CR-0', ['N,X'], '0-NN-1,EM,DE'] 
# incident energy       : 1.46e+01 MeV 
# target                : Cr-0 
# product               : Nn-1 
# level energy          : 2.00e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : D.Hermsdorf 
# institute             : (2GERDRE): Technische Universitaet Dresden, Dresden and Pirna 
# reference             : (W,HERMSDORF,198211) 
# year                  : 1982 
# facility              : (CCW): Cockcroft-Walton accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/303/30397.x4 
# nds                   : https://nds.iaea.org/EXFOR/30397
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      2.00000E+00      0.00000E+00      3.20200E-07      3.20000E-08
      2.25000E+00      0.00000E+00      3.07700E-07      3.08000E-08
      2.50000E+00      0.00000E+00      2.73900E-07      2.74000E-08
      2.75000E+00      0.00000E+00      2.37500E-07      2.38000E-08
      3.00000E+00      0.00000E+00      1.82900E-07      1.83000E-08
      3.25000E+00      0.00000E+00      1.69100E-07      1.69000E-08
      3.50000E+00      0.00000E+00      1.57700E-07      1.57000E-08
      3.75000E+00      0.00000E+00      1.42600E-07      1.43000E-08
      4.00000E+00      0.00000E+00      1.33200E-07      1.33000E-08
      4.25000E+00      0.00000E+00      1.19100E-07      1.19000E-08
      4.50000E+00      0.00000E+00      1.12100E-07      1.12000E-08
      4.75000E+00      0.00000E+00      1.08400E-07      1.08000E-08
      5.00000E+00      0.00000E+00      1.01400E-07      1.01000E-08
      5.25000E+00      0.00000E+00      9.54000E-08      9.50000E-09
      5.50000E+00      0.00000E+00      8.62000E-08      8.60000E-09
      5.75000E+00      0.00000E+00      7.90000E-08      7.90000E-09
      6.00000E+00      0.00000E+00      7.27000E-08      7.30000E-09
      6.25000E+00      0.00000E+00      6.67000E-08      6.70000E-09
      6.50000E+00      0.00000E+00      6.40000E-08      6.40000E-09
      6.75000E+00      0.00000E+00      6.22000E-08      6.20000E-09
      7.00000E+00      0.00000E+00      5.99000E-08      6.00000E-09
      7.25000E+00      0.00000E+00      5.88000E-08      5.90000E-09
      7.50000E+00      0.00000E+00      5.84000E-08      5.80000E-09
      7.75000E+00      0.00000E+00      5.61000E-08      5.60000E-09
      8.00000E+00      0.00000E+00      5.20000E-08      5.20000E-09
      8.25000E+00      0.00000E+00      4.68000E-08      4.70000E-09
      8.50000E+00      0.00000E+00      4.11000E-08      4.10000E-09
      8.75000E+00      0.00000E+00      3.58000E-08      3.60000E-09
      9.00000E+00      0.00000E+00      3.17000E-08      3.20000E-09
      9.25000E+00      0.00000E+00      2.93000E-08      2.90000E-09
      9.50000E+00      0.00000E+00      2.80000E-08      2.80000E-09
      9.75000E+00      0.00000E+00      2.64000E-08      2.60000E-09
      1.00000E+01      0.00000E+00      2.39000E-08      2.40000E-09
      1.02500E+01      0.00000E+00      2.22000E-08      2.20000E-09
      1.05000E+01      0.00000E+00      2.14000E-08      2.10000E-09
      1.07500E+01      0.00000E+00      2.08000E-08      2.10000E-09
      1.10000E+01      0.00000E+00      2.04000E-08      2.00000E-09
      1.12500E+01      0.00000E+00      2.05000E-08      2.10000E-09
      1.15000E+01      0.00000E+00      2.12000E-08      2.10000E-09
      1.17500E+01      0.00000E+00      2.23000E-08      2.20000E-09
      1.20000E+01      0.00000E+00      2.33000E-08      2.30000E-09
      1.22500E+01      0.00000E+00      2.39000E-08      2.40000E-09
      1.25000E+01      0.00000E+00      2.45000E-08      2.50000E-09
      1.27500E+01      0.00000E+00      2.52000E-08      2.50000E-09
      1.30000E+01      0.00000E+00      2.48000E-08      2.50000E-09
      1.32500E+01      0.00000E+00      2.46000E-08      2.50000E-09
