# entry-subent-pointer  : O0032-061-S 
# EXFOR reaction        : ['26-FE-54', ['P,EL'], '26-FE-54,,DA'] 
# incident energy       : 6.5000e+01 MeV 
# target                : Fe-54 
# product               : Fe-54 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : H.Sakaguchi 
# institute             : (2JPNKTO): Kyoto University , Kyoto 
# reference             : (J,MSK/A,36,305,1983) 
# year                  : 1983 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O00/O0032.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0032
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.53000E+01      0.00000E+00      2.05030E+00      0.00000E+00
      1.63200E+01      0.00000E+00      1.52220E+00      0.00000E+00
      1.73300E+01      0.00000E+00      1.17110E+00      0.00000E+00
      1.83500E+01      0.00000E+00      8.09200E-01      0.00000E+00
      1.93700E+01      0.00000E+00      5.67000E-01      0.00000E+00
      2.03900E+01      0.00000E+00      3.57400E-01      0.00000E+00
      2.14100E+01      0.00000E+00      2.23300E-01      0.00000E+00
      2.24300E+01      0.00000E+00      1.30100E-01      0.00000E+00
      2.29400E+01      0.00000E+00      9.69400E-02      0.00000E+00
      2.34500E+01      0.00000E+00      7.39000E-02      0.00000E+00
      2.44700E+01      0.00000E+00      4.71700E-02      0.00000E+00
      2.54800E+01      0.00000E+00      3.87000E-02      0.00000E+00
      2.59900E+01      0.00000E+00      4.08500E-02      0.00000E+00
      2.65000E+01      0.00000E+00      4.40400E-02      0.00000E+00
      2.75200E+01      0.00000E+00      5.52600E-02      0.00000E+00
      2.85400E+01      0.00000E+00      6.89600E-02      0.00000E+00
      2.95500E+01      0.00000E+00      8.21900E-02      0.00000E+00
      3.05700E+01      0.00000E+00      8.99300E-02      0.00000E+00
      3.31100E+01      0.00000E+00      9.55200E-02      0.00000E+00
      3.56600E+01      0.00000E+00      7.70700E-02      0.00000E+00
      3.82000E+01      0.00000E+00      5.38400E-02      0.00000E+00
      4.07400E+01      0.00000E+00      3.05800E-02      0.00000E+00
      4.32700E+01      0.00000E+00      1.60900E-02      0.00000E+00
      4.58100E+01      0.00000E+00      9.75900E-03      0.00000E+00
      4.83400E+01      0.00000E+00      8.46000E-03      0.00000E+00
      5.08800E+01      0.00000E+00      8.28300E-03      0.00000E+00
      5.34100E+01      0.00000E+00      8.09700E-03      0.00000E+00
      5.59400E+01      0.00000E+00      7.01700E-03      0.00000E+00
      5.84600E+01      0.00000E+00      5.35800E-03      0.00000E+00
      6.09900E+01      0.00000E+00      3.67400E-03      0.00000E+00
      6.35100E+01      0.00000E+00      2.42100E-03      0.00000E+00
      6.60400E+01      0.00000E+00      1.73800E-03      0.00000E+00
      6.85600E+01      0.00000E+00      1.43100E-03      0.00000E+00
      7.10700E+01      0.00000E+00      1.26400E-03      0.00000E+00
