# entry-subent-pointer  : 41585-004-0 
# EXFOR reaction        : ['48-CD-110', ['N,EL'], '48-CD-110,,DA'] 
# incident energy       : 1.5000e-01 MeV 
# target                : Cd-110 
# product               : Cd-110 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : E.S.Konobeevsky 
# institute             : (4RUSJIA): Institute Yadernych Issledovaniy Rossiiskoi A.N., Moskva 
# reference             : (J,IZV,58,(11),216,1994) 
# year                  : 1994 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/415/41585.x4 
# nds                   : https://nds.iaea.org/EXFOR/41585
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      8.84410E-01      6.51000E-03      1.10060E+00      5.06270E-02
      7.86360E-01      6.51000E-03      1.01020E+00      5.05840E-02
      6.53800E-01      6.51000E-03      9.02740E-01      4.70560E-02
      3.55050E-01      6.51000E-03      7.16160E-01      3.25610E-02
      1.84800E-01      6.51000E-03      6.26080E-01      3.26460E-02
      1.17850E-01      6.51000E-03      5.95860E-01      3.43670E-02
     -1.59420E-01      6.51000E-03      5.00080E-01      2.71410E-02
     -3.16010E-01      6.51000E-03      4.68110E-01      2.53770E-02
     -4.83790E-01      6.51000E-03      4.44960E-01      1.98720E-02
     -6.29960E-01      6.51000E-03      4.31270E-01      2.17640E-02
     -8.49110E-01      6.51000E-03      4.45070E-01      1.98720E-02
