# entry-subent-pointer  : O0306-009-0 
# EXFOR reaction        : (82-PB-208(P,4N)83-BI-205,,SIG) 
# incident energy       : 5.1100e+01 MeV - 9.8000e+01 MeV 
# target                : Pb-208 
# product               : Bi-205 
# level energy          : - 
# MF-MT number          : 3 - 37 
# first author          : Deptula 
# institute             : (3POLIPJ): Narodowe Centrum Badan Jadrowych, Swierk+Warszawa 
# reference             : (J,NKA,35,3,1990) 
# year                  : 1990 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O03/O0306.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0306
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        9.8000E+01        0.0000E+00        6.0000E-02        7.8000E-03
        9.5900E+01        0.0000E+00        6.6000E-02        8.5800E-03
        9.3800E+01        0.0000E+00        6.6000E-02        8.5800E-03
        9.1700E+01        0.0000E+00        6.8000E-02        8.8400E-03
        8.9600E+01        0.0000E+00        7.1000E-02        9.2300E-03
        8.7500E+01        0.0000E+00        7.1000E-02        9.2300E-03
        8.5200E+01        0.0000E+00        7.4000E-02        9.6200E-03
        8.3000E+01        0.0000E+00        7.2000E-02        9.3600E-03
        8.0700E+01        0.0000E+00        7.6000E-02        9.8800E-03
        7.8400E+01        0.0000E+00        7.5000E-02        9.7500E-03
        7.5900E+01        0.0000E+00        7.6000E-02        9.8800E-03
        7.3500E+01        0.0000E+00        8.3000E-02        1.0790E-02
        7.1000E+01        0.0000E+00        8.8000E-02        1.1440E-02
        6.8400E+01        0.0000E+00        9.3000E-02        1.2090E-02
        6.5800E+01        0.0000E+00        1.0000E-01        1.3000E-02
        6.3000E+01        0.0000E+00        1.0000E-01        1.3000E-02
        6.0100E+01        0.0000E+00        1.1100E-01        1.4430E-02
        5.7200E+01        0.0000E+00        1.1200E-01        1.4560E-02
        5.4200E+01        0.0000E+00        1.1500E-01        1.4950E-02
        5.1100E+01        0.0000E+00        1.2800E-01        1.6640E-02
