# entry-subent-pointer  : 30563--00-3-0 
# EXFOR reaction        : ['14-SI-0', ['N,EL'], '14-SI-0,,DA'] 
# incident energy       : 9.00e+00 MeV 
# target                : Si-0 
# product               : Si-0 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : D.Seeliger 
# institute             : (3DDRTUD): Dresden, Techn.University at Dresden and Pirna 
# reference             : (J,NP/A,460,265,198612) 
# year                  : 1986 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/305/30563.x4 
# nds                   : https://nds.iaea.org/EXFOR/30563
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.55300E+01      4.30000E+00      9.28047E-01      6.39120E-02
      2.07000E+01      4.30000E+00      5.98432E-01      4.13570E-02
      3.10230E+01      4.30000E+00      4.21340E-01      2.92750E-02
      4.13150E+01      4.30000E+00      1.52007E-01      1.27290E-02
      5.15680E+01      4.30000E+00      5.18460E-02      3.60500E-03
      6.17720E+01      4.30000E+00      1.67140E-02      1.55100E-03
      7.19230E+01      4.30000E+00      1.86540E-02      1.41500E-03
      8.20160E+01      4.30000E+00      1.59740E-02      1.52900E-03
      9.20530E+01      4.30000E+00      1.15400E-02      1.71900E-03
      1.02022E+02      4.30000E+00      1.35470E-02      1.47700E-03
      1.11929E+02      4.30000E+00      1.74310E-02      1.20600E-03
      1.31574E+02      4.30000E+00      3.60180E-02      2.51900E-03
      1.41321E+02      4.30000E+00      4.56690E-02      3.38300E-03
      1.51029E+02      4.30000E+00      9.52030E-02      6.58400E-03
      1.60706E+02      4.30000E+00      7.42200E-02      6.92800E-03
