# entry-subent-pointer  : O0256--00-6-0 
# EXFOR reaction        : ['6-C-12', ['P,EL'], '6-C-12,,DA'] 
# incident energy       : 5.66e+00 MeV 
# target                : C-12 
# product               : C-12 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : A.C.L.Barnard 
# institute             : (1USARIC): Rice University, Houston, TX 
# reference             : (J,NP,86,130,1966) 
# year                  : 1966 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O02/O0256.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0256
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      3.25000E+01      1.20000E+00      2.58000E-01      1.13520E-02
      3.83000E+01      1.20000E+00      1.88000E-01      8.27200E-03
      4.25000E+01      1.20000E+00      1.50000E-01      6.60000E-03
      4.75000E+01      1.20000E+00      1.25000E-01      5.50000E-03
      5.17000E+01      1.20000E+00      9.60000E-02      4.22400E-03
      6.17000E+01      1.20000E+00      6.30000E-02      2.77200E-03
      7.17000E+01      1.20000E+00      3.30000E-02      1.45200E-03
      9.00000E+01      1.20000E+00      2.50000E-02      1.10000E-03
      1.00000E+02      1.20000E+00      4.60000E-02      2.02400E-03
      1.10800E+02      1.20000E+00      7.10000E-02      3.12400E-03
      1.20000E+02      1.20000E+00      9.60000E-02      4.22400E-03
      1.30000E+02      1.20000E+00      1.21000E-01      5.32400E-03
      1.40800E+02      1.20000E+00      1.38000E-01      6.07200E-03
      1.45800E+02      1.20000E+00      1.46000E-01      6.42400E-03
      1.50000E+02      1.20000E+00      1.38000E-01      6.07200E-03
      1.54200E+02      1.20000E+00      1.38000E-01      6.07200E-03
