# entry-subent-pointer  : 12890-002-0 
# EXFOR reaction        : ['6-C-12', ['N,EL'], '6-C-12,,DA'] 
# incident energy       : 1.0960e+01 MeV 
# target                : C-12 
# product               : C-12 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : D.W.Glasgow 
# institute             : (1USATNL): Triangle Universities Nuclear Laboratory , Durham, NC 
# reference             : (J,NSE,61,521,7612) 
# year                  : 1976 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/128/12890.x4 
# nds                   : https://nds.iaea.org/EXFOR/12890
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.20200E+01      0.00000E+00      4.44650E-01      1.68000E-02
      2.72800E+01      0.00000E+00      3.75970E-01      1.40700E-02
      3.25600E+01      0.00000E+00      2.77590E-01      1.03900E-02
      4.31000E+01      0.00000E+00      1.45110E-01      5.56000E-03
      4.83400E+01      0.00000E+00      1.00330E-01      3.99000E-03
      5.35500E+01      0.00000E+00      5.15700E-02      2.25000E-03
      5.87400E+01      0.00000E+00      3.40800E-02      1.66000E-03
      6.39200E+01      0.00000E+00      1.28400E-02      8.80000E-04
      6.93300E+01      0.00000E+00      8.37000E-03      6.60000E-04
      7.46700E+01      0.00000E+00      6.33000E-03      6.10000E-04
      7.99100E+01      0.00000E+00      8.07000E-03      6.50000E-04
      8.49900E+01      0.00000E+00      1.34200E-02      8.70000E-04
      9.49400E+01      0.00000E+00      2.00700E-02      1.23000E-03
      9.98800E+01      0.00000E+00      2.35900E-02      1.28000E-03
      1.04780E+02      0.00000E+00      2.73600E-02      1.30000E-03
      1.09660E+02      0.00000E+00      2.64700E-02      1.15000E-03
      1.14490E+02      0.00000E+00      2.82500E-02      1.34000E-03
      1.24070E+02      0.00000E+00      2.44600E-02      1.12000E-03
      1.33520E+02      0.00000E+00      2.16300E-02      1.00000E-03
      1.42870E+02      0.00000E+00      1.54600E-02      9.30000E-04
      1.52130E+02      0.00000E+00      1.37900E-02      1.11000E-03
      1.61260E+02      0.00000E+00      1.10500E-02      9.80000E-04
