# entry-subent-pointer  : 30582-002-0 
# EXFOR reaction        : (49-IN-115(N,INL)49-IN-115-M,,SIG) 
# incident energy       : 8.8000e-01 MeV - 5.6500e+00 MeV 
# target                : In-115 
# product               : In-115-M 
# level energy          : - 
# MF-MT number          : 3 - 4 
# first author          : Fan Pei-Guo 
# institute             : (3CPRAEP): China Institute of Atomic Energy, Beijing 
# reference             : (J,CNP,2,(4),337,198011) 
# year                  : 1980 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/305/30582.x4 
# nds                   : https://nds.iaea.org/EXFOR/30582
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        8.8000E-01        4.0000E-02        3.0400E-02        1.6000E-03
        1.0000E+00        4.0000E-02        6.5200E-02        3.4000E-03
        1.1900E+00        3.4000E-01        1.0190E-01        5.3000E-03
        1.4000E+00        3.4000E-01        1.3950E-01        7.3000E-03
        1.4300E+00        3.4000E-01        1.3900E-01        7.3000E-03
        2.8400E+00        2.5000E-01        3.5000E-01        1.7500E-02
        3.8000E+00        3.0000E-01        2.9550E-01        1.4800E-02
        4.1400E+00        3.0000E-01        3.0330E-01        1.5200E-02
        4.5000E+00        2.0000E-01        3.0370E-01        1.5200E-02
        5.3000E+00        1.4000E-01        3.2250E-01        1.6100E-02
        5.6500E+00        1.0000E-01        3.3600E-01        1.6800E-02
