# entry-subent-pointer  : 22634-020-0 
# EXFOR reaction        : ['22-TI-0', ['N,X'], '2-HE-4,,DE'] 
# incident energy       : 1.41e+01 MeV 
# target                : Ti-0 
# product               : He-4 
# level energy          : 4.20e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : H.Takagi 
# institute             : (2JPNOSA): Osaka University , Osaka 
# reference             : ((S,JAERI-C-99-002,204,1999)=(S,INDC(JPN)-182,204,1999)) 
# year                  : 1999 
# facility              : (CCW): Cockcroft-Walton accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/226/22634.x4 
# nds                   : https://nds.iaea.org/EXFOR/22634
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      4.20000E+00      0.00000E+00      7.48000E-09      1.23000E-09
      4.80000E+00      0.00000E+00      8.75000E-09      1.13000E-09
      5.40000E+00      0.00000E+00      6.78000E-09      9.94000E-10
      6.00000E+00      0.00000E+00      5.65000E-09      6.47000E-10
      6.60000E+00      0.00000E+00      6.35000E-09      7.94000E-10
      7.20000E+00      0.00000E+00      4.80000E-09      7.09000E-10
      7.80000E+00      0.00000E+00      6.50000E-09      5.35000E-10
      8.40000E+00      0.00000E+00      6.50000E-09      4.44000E-10
      9.00000E+00      0.00000E+00      3.53000E-09      4.37000E-10
      9.60000E+00      0.00000E+00      3.67000E-09      4.00000E-10
      1.02000E+01      0.00000E+00      4.24000E-09      3.91000E-10
      1.08000E+01      0.00000E+00      1.27000E-09      3.56000E-10
      1.14000E+01      0.00000E+00      1.55000E-09      2.63000E-10
      1.20000E+01      0.00000E+00      1.58000E-09      3.16000E-10
      1.26000E+01      0.00000E+00      7.64000E-10      3.13000E-10
      1.32000E+01      0.00000E+00      7.72000E-10      4.53000E-10
      1.38000E+01      0.00000E+00      5.99000E-10      3.28000E-10
