# entry-subent-pointer  : 30397--00-8-0 
# EXFOR reaction        : ['22-TI-0', ['N,X'], '0-NN-1,EM,DE'] 
# incident energy       : 1.46e+01 MeV 
# target                : Ti-0 
# product               : Nn-1 
# level energy          : 2.00e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : D.Hermsdorf 
# institute             : (2GERDRE): Technische Universitaet Dresden, Dresden and Pirna 
# reference             : (W,HERMSDORF,198211) 
# year                  : 1982 
# facility              : (CCW): Cockcroft-Walton accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/303/30397.x4 
# nds                   : https://nds.iaea.org/EXFOR/30397
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      2.00000E+00      0.00000E+00      3.80600E-07      3.81000E-08
      2.25000E+00      0.00000E+00      3.58200E-07      3.58000E-08
      2.50000E+00      0.00000E+00      3.23500E-07      3.24000E-08
      2.75000E+00      0.00000E+00      2.79900E-07      2.80000E-08
      3.00000E+00      0.00000E+00      2.44400E-07      2.44000E-08
      3.25000E+00      0.00000E+00      2.14100E-07      2.14000E-08
      3.50000E+00      0.00000E+00      1.88000E-07      1.88000E-08
      3.75000E+00      0.00000E+00      1.64200E-07      1.64000E-08
      4.00000E+00      0.00000E+00      1.40900E-07      1.41000E-08
      4.25000E+00      0.00000E+00      1.17800E-07      1.18000E-08
      4.50000E+00      0.00000E+00      1.02700E-07      1.03000E-08
      4.75000E+00      0.00000E+00      8.55000E-08      8.60000E-09
      5.00000E+00      0.00000E+00      7.94000E-08      7.90000E-09
      5.25000E+00      0.00000E+00      7.01000E-08      7.00000E-09
      5.50000E+00      0.00000E+00      6.57000E-08      6.60000E-09
      5.75000E+00      0.00000E+00      6.30000E-08      6.30000E-09
      6.00000E+00      0.00000E+00      6.23000E-08      6.20000E-09
      6.25000E+00      0.00000E+00      5.98000E-08      6.00000E-09
      6.50000E+00      0.00000E+00      5.63000E-08      5.60000E-09
      6.75000E+00      0.00000E+00      5.31000E-08      5.30000E-09
      7.00000E+00      0.00000E+00      5.13000E-08      5.10000E-09
      7.25000E+00      0.00000E+00      5.06000E-08      5.10000E-09
      7.50000E+00      0.00000E+00      5.06000E-08      5.10000E-09
      7.75000E+00      0.00000E+00      4.89000E-08      4.90000E-09
      8.00000E+00      0.00000E+00      4.51000E-08      4.50000E-09
      8.25000E+00      0.00000E+00      4.06000E-08      4.10000E-09
      8.50000E+00      0.00000E+00      3.72000E-08      3.70000E-09
      8.75000E+00      0.00000E+00      3.47000E-08      3.50000E-09
      9.00000E+00      0.00000E+00      3.24000E-08      3.20000E-09
      9.25000E+00      0.00000E+00      3.08000E-08      3.10000E-09
      9.50000E+00      0.00000E+00      2.83000E-08      2.80000E-09
      9.75000E+00      0.00000E+00      2.55000E-08      2.60000E-09
      1.00000E+01      0.00000E+00      2.22000E-08      2.20000E-09
      1.02500E+01      0.00000E+00      2.03000E-08      2.00000E-09
      1.05000E+01      0.00000E+00      1.96000E-08      2.00000E-09
      1.07500E+01      0.00000E+00      1.95000E-08      2.00000E-09
      1.10000E+01      0.00000E+00      1.96000E-08      2.00000E-09
      1.12500E+01      0.00000E+00      1.96000E-08      2.00000E-09
      1.15000E+01      0.00000E+00      1.97000E-08      2.00000E-09
      1.17500E+01      0.00000E+00      2.03000E-08      2.00000E-09
      1.20000E+01      0.00000E+00      2.09000E-08      2.10000E-09
      1.22500E+01      0.00000E+00      2.16000E-08      2.20000E-09
      1.25000E+01      0.00000E+00      2.21000E-08      2.20000E-09
      1.27500E+01      0.00000E+00      2.32000E-08      2.30000E-09
      1.30000E+01      0.00000E+00      2.39000E-08      2.40000E-09
      1.32500E+01      0.00000E+00      2.44000E-08      2.40000E-09
      1.35000E+01      0.00000E+00      2.47000E-08      2.50000E-09
      1.37500E+01      0.00000E+00      2.44000E-08      2.40000E-09
      1.40000E+01      0.00000E+00      2.39000E-08      2.40000E-09
