# entry-subent-pointer  : O0443-003-0 
# EXFOR reaction        : ['26-FE-0', ['P,EL'], '26-FE-0,,DA'] 
# incident energy       : 1.4100e+01 MeV 
# target                : Fe-0 
# product               : Fe-0 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : K.Kikuchi 
# institute             : (2JPNTOK): University of Tokyo, Tokyo 
# reference             : (J,JPJ,14,121,1959) 
# year                  : 1959 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O04/O0443.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0443
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.15000E+01      9.00000E-01      2.64000E+00      0.00000E+00
      2.40000E+01      9.00000E-01      1.91000E+00      0.00000E+00
      2.66000E+01      9.00000E-01      1.25000E+00      0.00000E+00
      2.91000E+01      9.00000E-01      9.30000E-01      0.00000E+00
      3.36000E+01      9.00000E-01      5.35000E-01      0.00000E+00
      3.67000E+01      9.00000E-01      3.97000E-01      0.00000E+00
      3.98000E+01      9.00000E-01      3.25000E-01      0.00000E+00
      4.17000E+01      9.00000E-01      2.67000E-01      0.00000E+00
      4.61000E+01      9.00000E-01      1.79000E-01      0.00000E+00
      5.11000E+01      9.00000E-01      1.06000E-01      0.00000E+00
      5.80000E+01      9.00000E-01      5.99000E-02      0.00000E+00
      6.12000E+01      9.00000E-01      3.46000E-02      0.00000E+00
      6.69000E+01      9.00000E-01      1.56000E-02      0.00000E+00
      7.13000E+01      9.00000E-01      9.50000E-03      0.00000E+00
      7.69000E+01      9.00000E-01      6.52000E-03      0.00000E+00
      8.11000E+01      9.00000E-01      7.78000E-03      0.00000E+00
      8.59000E+01      9.00000E-01      1.05000E-02      0.00000E+00
      9.13000E+01      9.00000E-01      1.29000E-02      0.00000E+00
      9.74000E+01      9.00000E-01      1.33000E-02      0.00000E+00
      1.02300E+02      9.00000E-01      1.18000E-02      0.00000E+00
      1.07200E+02      9.00000E-01      1.07000E-02      0.00000E+00
      1.12100E+02      9.00000E-01      7.93000E-03      0.00000E+00
      1.17200E+02      9.00000E-01      4.47000E-03      0.00000E+00
      1.21000E+02      9.00000E-01      2.45000E-03      0.00000E+00
      1.24200E+02      9.00000E-01      1.73000E-03      0.00000E+00
      1.26100E+02      9.00000E-01      1.13000E-03      0.00000E+00
      1.30500E+02      9.00000E-01      6.71000E-04      0.00000E+00
      1.35200E+02      9.00000E-01      1.29000E-03      0.00000E+00
      1.41100E+02      9.00000E-01      2.36000E-03      0.00000E+00
      1.47100E+02      9.00000E-01      3.54000E-03      0.00000E+00
      1.51300E+02      9.00000E-01      4.67000E-03      0.00000E+00
      1.56700E+02      9.00000E-01      6.02000E-03      0.00000E+00
      1.59700E+02      9.00000E-01      7.01000E-03      0.00000E+00
      1.66900E+02      9.00000E-01      8.80000E-03      0.00000E+00
