# entry-subent-pointer  : 31405-003-0 
# EXFOR reaction        : ['98-CF-252', ['0,F'], ',PR,NU/DE,,MXD'] 
# incident energy       : 0.00e+00 MeV 
# target                : Cf-252 
# product               : - 
# level energy          : 1.49e-01 MeV 
# MF-MT number          : ? - 18 
# first author          : S.L.Bao 
# institute             : (3CPRBJG): Peking University , Beijing 
# reference             : (C,89WASH,2,951,198904) 
# year                  : 1989 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/314/31405.x4 
# nds                   : https://nds.iaea.org/EXFOR/31405
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.48700E-01      0.00000E+00      8.80000E-01      7.72640E-02
      1.54890E-01      0.00000E+00      9.50000E-01      8.74950E-02
      1.61470E-01      0.00000E+00      9.30000E-01      8.90940E-02
      1.68480E-01      0.00000E+00      9.60000E-01      9.33120E-02
      1.75960E-01      0.00000E+00      1.02000E+00      1.00164E-01
      1.83950E-01      0.00000E+00      9.90000E-01      9.83070E-02
      1.92490E-01      0.00000E+00      1.06000E+00      1.09074E-01
      2.01650E-01      0.00000E+00      1.09000E+00      1.13578E-01
      2.11470E-01      0.00000E+00      1.09000E+00      1.14341E-01
      2.22030E-01      0.00000E+00      1.06000E+00      1.02820E-01
      2.33400E-01      0.00000E+00      1.01000E+00      7.98910E-02
      2.45670E-01      0.00000E+00      1.00000E+00      6.43000E-02
      2.58930E-01      0.00000E+00      9.70000E-01      6.17890E-02
      2.73290E-01      0.00000E+00      9.90000E-01      6.93000E-02
      2.88880E-01      0.00000E+00      9.80000E-01      7.06580E-02
      3.05850E-01      0.00000E+00      9.90000E-01      7.14780E-02
      3.24350E-01      0.00000E+00      1.02000E+00      7.21140E-02
      3.44590E-01      0.00000E+00      1.00000E+00      6.76000E-02
      3.66780E-01      0.00000E+00      9.90000E-01      6.38550E-02
      3.91190E-01      0.00000E+00      9.40000E-01      5.98780E-02
      4.18110E-01      0.00000E+00      8.80000E-01      5.84320E-02
      4.47920E-01      0.00000E+00      9.10000E-01      6.33360E-02
      4.81030E-01      0.00000E+00      9.30000E-01      6.13800E-02
      5.17950E-01      0.00000E+00      9.60000E-01      6.11520E-02
      5.59290E-01      0.00000E+00      9.50000E-01      6.07050E-02
      6.05780E-01      0.00000E+00      9.50000E-01      6.07050E-02
      6.58330E-01      0.00000E+00      9.60000E-01      6.17280E-02
      7.18020E-01      0.00000E+00      9.90000E-01      6.42510E-02
      7.86200E-01      0.00000E+00      1.00000E+00      6.52000E-02
      8.64590E-01      0.00000E+00      9.90000E-01      6.52410E-02
      9.55310E-01      0.00000E+00      9.90000E-01      6.32610E-02
      1.06109E+00      0.00000E+00      1.04000E+00      6.66640E-02
      1.18547E+00      0.00000E+00      1.06000E+00      6.87940E-02
