# entry-subent-pointer  : 20412-004-0 
# EXFOR reaction        : (3-LI-6(N,T)2-HE-4,,SIG) 
# incident energy       : 1.2200e-01 MeV - 3.1700e-01 MeV 
# target                : Li-6 
# product               : He-4 
# level energy          : - 
# MF-MT number          : 3 - 105 
# first author          : Fort 
# institute             : (2FR CAD): CEA/Cadarache 
# reference             : (R,EANDC(E)-148,7201) 
# year                  : 1972 
# facility              : (VDG  ): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/204/20412.x4 
# nds                   : https://nds.iaea.org/EXFOR/20412
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        1.2200E-01        5.0000E-03        6.1000E-01        2.1350E-02
        1.3700E-01        5.0000E-03        7.2000E-01        2.5200E-02
        1.5000E-01        4.9000E-03        7.9500E-01        2.7825E-02
        1.6400E-01        4.8000E-03        9.5700E-01        3.3495E-02
        1.7700E-01        4.7000E-03        1.1660E+00        4.0810E-02
        1.9000E-01        4.6000E-03        1.4770E+00        5.1695E-02
        2.0200E-01        4.5000E-03        1.8500E+00        6.4750E-02
        2.1500E-01        4.4000E-03        2.2640E+00        7.9240E-02
        2.2700E-01        4.3000E-03        2.6700E+00        9.3450E-02
        2.3900E-01        4.2000E-03        2.9520E+00        1.0332E-01
        2.4500E-01        4.1000E-03        2.9660E+00        1.0707E-01
        2.5700E-01        4.0000E-03        2.6100E+00        9.3960E-02
        2.6300E-01        4.0000E-03        2.5250E+00        9.0900E-02
        2.7500E-01        3.9000E-03        2.1910E+00        8.1067E-02
        2.8600E-01        3.8000E-03        1.8530E+00        7.5973E-02
        2.9500E-01        3.7000E-03        1.4570E+00        6.5565E-02
        3.0500E-01        3.6000E-03        1.3310E+00        6.1226E-02
        3.1700E-01        3.6000E-03        1.1850E+00        5.4510E-02
