# entry-subent-pointer  : 10300-004-0 
# EXFOR reaction        : ['100-FM-257', ['0,F'], ',PR/NUM,NU'] 
# incident energy       : 0.00e+00 MeV 
# target                : Fm-257 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - Miscellaneous 
# first author          : J.P.Balagna 
# institute             : (1USALAS): Los Alamos National Laboratory, NM 
# reference             : (C,73ROCH,2,191,1973) 
# year                  : 1973 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/103/10300.x4 
# nds                   : https://nds.iaea.org/EXFOR/10300
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      0.00000E+00      0.00000E+00      7.00000E-02      3.00000E-03
      0.00000E+00      0.00000E+00      1.76000E-01      4.00000E-03
      0.00000E+00      0.00000E+00      2.60000E-01      5.00000E-03
      0.00000E+00      0.00000E+00      2.61000E-01      5.00000E-03
      0.00000E+00      0.00000E+00      1.54000E-01      4.00000E-03
      0.00000E+00      0.00000E+00      6.10000E-02      3.00000E-03
      0.00000E+00      0.00000E+00      1.50000E-02      2.00000E-03
      0.00000E+00      0.00000E+00      3.00000E-03      1.00000E-03
      0.00000E+00      0.00000E+00      1.00000E-04      2.00000E-04
      0.00000E+00      0.00000E+00      1.00000E-04      1.00000E-04
